p_val	avg_logFC	pct.1	pct.2	p_val_adj
Mical2	2.40401432745628e-178	0.850940270674759	0.547	0.078	3.22402361455161e-174
Selm	9.91939037071286e-177	0.923850458332695	0.66	0.139	1.3302894426163e-172
Ddah1	1.01557524480285e-176	0.955570266873546	0.499	0.063	1.3619879608051e-172
Col4a2	2.1315756612234e-176	1.21612279001974	0.779	0.245	2.8586561192667e-172
Itm2a	1.54644484408491e-175	0.880547495122386	0.522	0.062	2.07393718040227e-171
Akr1b8	4.64586734075558e-175	0.979431122055182	0.622	0.118	6.23057269068731e-171
Tspan4	2.97052398801569e-173	1.09643369271401	0.755	0.221	3.98376972032785e-169
Creb3l1	3.7639046534231e-173	0.828578503989327	0.636	0.12	5.04777253070571e-169
C1s1	1.19498404663342e-172	0.774533143436933	0.644	0.107	1.60259310494007e-168
Cygb	2.14904752865027e-172	1.01200738266222	0.549	0.074	2.88208764067288e-168
Lum	2.20688501091895e-171	0.992460245831854	0.586	0.084	2.9596534881434e-167
Gpx8	1.29712394454519e-170	0.872273156790778	0.611	0.118	1.73957292202956e-166
Tmem119	4.22140972663173e-170	0.741738395442564	0.432	0.035	5.66133258438582e-166
Wnt5a	1.68725404076455e-169	0.907996531049683	0.43	0.039	2.26277639406933e-165
Fkbp9	2.03281862498953e-169	0.931605454628712	0.709	0.189	2.72621305797345e-165
Vasn	6.31665043121074e-169	1.00567519354115	0.899	0.359	8.47125989329672e-165
Lrp1	7.04650774511308e-169	1.03711779559972	0.921	0.4	9.45007153697115e-165
Unc5b	2.09228048596854e-168	0.821658289473643	0.549	0.084	2.80595735973241e-164
Ppap2b	2.47295728237458e-168	0.791720897850626	0.629	0.112	3.31648301139255e-164
C2	3.02952209449269e-168	0.885451661598783	0.453	0.045	4.06289208092414e-164
Crtap	9.00788293304234e-166	0.890569308982531	0.623	0.131	1.20804718015031e-161
Col4a1	1.67294505333374e-165	1.21688369719989	0.818	0.305	2.24358661102588e-161
Gfpt2	1.40462385921202e-164	0.678570382294458	0.674	0.132	1.88374105758924e-160
Aspn	5.44375047370378e-164	1.14581611328507	0.461	0.05	7.30061376028415e-160
Mxra7	1.18591881333645e-161	0.657075276661256	0.393	0.029	1.59043572056551e-157
Fibin	4.69084752199421e-161	0.856912538789762	0.407	0.033	6.29089561174644e-157
Lgals1	1.91177160934976e-159	0.891541882340007	0.979	0.601	2.56387690529897e-155
Clec11a	1.33133268747591e-158	0.800979726089086	0.38	0.026	1.78545026717394e-154
Gpr176	3.22126719716463e-158	0.590289196736082	0.35	0.018	4.32004143811748e-154
Actg2	8.04835134879868e-158	1.5388661246748	0.331	0.014	1.07936439938739e-153
Vim	1.08321214146686e-156	0.900175858765095	0.985	0.649	1.45269580292121e-152
Tbx3	3.22959599472683e-156	0.719564891702358	0.427	0.042	4.33121118852815e-152
Calu	1.48646938582293e-155	1.01045034387622	0.862	0.412	1.99350409332714e-151
Inhba	2.26582468342456e-154	0.830276312035399	0.576	0.106	3.03869748294068e-150
Serpina3n	1.34077021763607e-152	0.469110937107038	0.654	0.131	1.79810693887173e-148
Ikbip	1.81165690879821e-152	0.804160193788756	0.556	0.108	2.42961308038928e-148
Srpx	1.54154944830436e-151	0.645611576512111	0.457	0.051	2.06737196512098e-147
Kremen1	2.05130790336804e-151	0.86878551201484	0.647	0.163	2.75100902920688e-147
Fkbp7	3.66949434510389e-151	0.717239779630681	0.417	0.044	4.92115886621883e-147
Mtch1	4.92972430839331e-151	0.937195304839784	0.838	0.376	6.61125326998627e-147
Rbms3	2.51728281050981e-150	0.71043290335629	0.55	0.099	3.37592797717471e-146
Pdpn	7.76912257455741e-149	1.06400517958849	0.764	0.24	1.04191702847389e-144
Snhg18	6.26617374634236e-148	0.678192185672285	0.5	0.079	8.40356561121974e-144
Copz2	4.77323423550975e-147	0.711538782475407	0.519	0.091	6.40138443324212e-143
Serpine1	9.99123464924299e-147	1.25479338768299	0.777	0.256	1.33992447880998e-142
Pxdn	1.06144624010879e-146	0.88298977441198	0.671	0.182	1.4235055526099e-142
B3gnt9	3.43841635966586e-145	0.530903808201715	0.341	0.021	4.61126017994788e-141
Fap	1.99135831326454e-144	0.683148072890277	0.383	0.034	2.67061063391907e-140
Tfpi2	4.01467193507221e-144	0.792790911867585	0.539	0.096	5.38407653212534e-140
Mmp9	2.89106966199175e-143	1.33196996766325	0.472	0.068	3.87721352369713e-139
Adam19	6.47213428138083e-143	0.693514577492597	0.525	0.087	8.67977928475983e-139
Cacna1c	8.68347999136166e-143	0.560425278116844	0.344	0.023	1.16454150164151e-138
Fmod	3.52516678132366e-140	1.05900580619201	0.272	0.006	4.72760117043315e-136
Rgcc	6.03242289421476e-140	0.910204217811264	0.571	0.116	8.09008234343142e-136
Htra3	2.42949631897681e-139	0.661047225456389	0.632	0.139	3.2581975133798e-135
Tln2	2.77773377992808e-139	0.624905606910456	0.375	0.036	3.72521877226155e-135
Cd59a	6.93578063640451e-138	0.878224279133977	0.506	0.097	9.30157541148208e-134
Cd302	8.88412360183445e-138	0.729294785008944	0.628	0.141	1.19144981624202e-133
Timp1	8.91272094755322e-137	0.930770160085597	0.881	0.349	1.19528500627636e-132
Lrrc17	1.11682227993803e-136	0.741310809097717	0.378	0.037	1.49777035962489e-132
Lama4	1.20437888621264e-136	0.746685993606679	0.573	0.126	1.61519252429977e-132
X1500015O10Rik	9.48431934070618e-136	1.0765911884765	0.687	0.187	1.27194206678211e-131
Itga11	1.82965313309024e-135	0.66352386412895	0.338	0.025	2.45374781678732e-131
Gstm2	3.90609695689967e-135	0.638659887075085	0.424	0.053	5.23846662889814e-131
Crlf1	2.02123854364314e-134	1.12724198872318	0.469	0.078	2.71068301087981e-130
Timp2	4.06967758818854e-134	0.789088207485134	0.889	0.382	5.45784461351966e-130
Txndc5	4.9168259020292e-134	0.880293151794681	0.755	0.29	6.59395521721136e-130
Mmp14	7.2651979878236e-134	0.919885342652351	0.717	0.233	9.74335702147023e-130
Chpf	8.9594862934344e-134	0.809429619510532	0.604	0.157	1.20155670681249e-129
Tcf4	9.75584247128264e-134	0.857960703548502	0.712	0.228	1.30835603382371e-129
Stra6	5.25523311738861e-133	0.552271020659986	0.343	0.027	7.04779313372986e-129
Il1rl1	6.78912102746623e-133	0.984755454753613	0.516	0.095	9.10489020993497e-129
Abi3bp	1.03731158769759e-132	1.1084866330989	0.427	0.057	1.39113857026124e-128
Brinp3	3.2855092853787e-132	0.47463911535975	0.252	0.004	4.40619650262137e-128
Ecscr	5.09228973226761e-132	0.628480762487598	0.407	0.05	6.82926975994409e-128
Col16a1	1.22793301739363e-131	0.791776829172073	0.785	0.275	1.64678096962659e-127
Vkorc1	4.42796564712438e-131	0.889429786304159	0.709	0.238	5.93834472935851e-127
Gpr153	7.06131526125966e-131	0.751889472032827	0.547	0.123	9.46992989687533e-127
Plac8	4.65718662837445e-130	0.684410864211755	0.504	0.089	6.24575298731297e-126
Osr2	2.04084605444207e-129	0.688645543062483	0.325	0.024	2.73697864361225e-125
Pdia5	3.35159153351339e-129	0.59094918647564	0.38	0.044	4.49481940559481e-125
Itga5	2.96065646002908e-128	0.758122869615919	0.611	0.157	3.970536378545e-124
Fbln7	1.60493154744674e-127	0.676242225529614	0.343	0.031	2.15237369828082e-123
Sdc2	2.15377956369317e-127	0.80891483887488	0.598	0.16	2.88843377286891e-123
Adgra3	4.92367077409034e-127	0.499231931277192	0.362	0.036	6.60313487513256e-123
Sema7a	6.80605922730181e-127	0.68239094202853	0.509	0.101	9.12760602973445e-123
Cald1	7.87975823702393e-127	0.914721732424264	0.803	0.337	1.05675437716728e-122
Dnm1	1.50953746625893e-126	0.544992701278982	0.374	0.041	2.02444069599986e-122
Lamb1	2.18750943915312e-126	0.803248064472337	0.752	0.256	2.93366890884825e-122
F2r	3.23968889070984e-126	0.793687734154457	0.515	0.107	4.34474677133097e-122
Bicc1	3.45751012694242e-124	0.483095887784431	0.335	0.03	4.63686683124247e-120
Slit2	5.00475822436575e-123	0.661372350269609	0.372	0.045	6.71188125469691e-119
Flnc	1.89402789101199e-122	0.906798733109697	0.542	0.121	2.54008080463619e-118
Laptm4a	2.22618813446463e-122	0.770381425129858	0.932	0.623	2.98554090713051e-118
Crispld2	7.50396834673782e-121	0.822451649599544	0.749	0.248	1.00635719498101e-116
Il1r1	1.43091581001345e-120	0.680776232484214	0.496	0.096	1.91900119280904e-116
Tfpi	1.13801127304471e-119	0.493925473543292	0.375	0.045	1.52618691828026e-115
Adamts7	1.52640172556948e-119	0.613461052588183	0.353	0.04	2.04705735416124e-115
Nfatc4	2.50357293639693e-119	0.491217668040912	0.307	0.024	3.35754166500192e-115
Sfrp2	8.57517495924213e-119	0.89704149896121	0.381	0.048	1.15001671378396e-114
Maged1	1.14723140750884e-118	0.822842195003565	0.843	0.4	1.5385520406101e-114
Kdelr2	1.77920273856817e-118	0.846149780746202	0.798	0.371	2.38608879269378e-114
Ace	1.56515756327209e-116	0.916339137809551	0.451	0.082	2.0990328081042e-112
Mark1	8.71579580614506e-116	0.485066765976091	0.352	0.041	1.16887537556211e-111
Tnfrsf21	1.37660429670627e-114	0.914837894785696	0.556	0.151	1.84616402231278e-110
Cthrc1	2.39690141400799e-114	0.844778217985511	0.381	0.055	3.21448448632612e-110
Adam12	2.52158261356756e-114	0.720662458098233	0.464	0.095	3.38169444305545e-110
Papss2	4.19713387935447e-114	0.442531723793739	0.309	0.028	5.62877624560228e-110
Cdr2l	2.55829611401639e-113	0.555424444209164	0.365	0.049	3.43093091850738e-109
Igfbp2	1.05138262991866e-112	1.44431051643207	0.371	0.055	1.41000924498391e-108
Clip3	2.81800901207283e-112	0.446046259984487	0.295	0.024	3.77923188609087e-108
C1ra	7.50323844754786e-112	0.560246644660065	0.435	0.072	1.00625930820064e-107
Pdlim2	1.01723835390748e-111	0.541829159193463	0.409	0.069	1.36421835642532e-107
Itga1	3.06812378761365e-111	0.461208056286672	0.266	0.016	4.11466081156866e-107
Gpm6b	3.41936695142908e-111	0.712463607167429	0.478	0.103	4.58571301856154e-107
Ccl11	1.06675738803156e-110	1.13877322470521	0.362	0.05	1.43062833308912e-106
Ptgfrn	1.96007004176815e-110	0.751196574814719	0.623	0.201	2.62864993301526e-106
Palld	2.67592932270888e-110	0.869333354856988	0.736	0.296	3.58868881468487e-106
Lamc1	6.43642356094399e-110	0.675767373031628	0.619	0.192	8.63188763758199e-106
Slco4a1	7.01228924900635e-110	0.73589768876896	0.3	0.028	9.40418111184242e-106
Lpar1	7.2255705519588e-110	0.636011810732266	0.463	0.089	9.69021266723195e-106
Nxn	7.58812924998322e-110	0.656694241755393	0.536	0.138	1.01764401371525e-105
Tspan6	1.13375409992656e-109	0.599338773522096	0.377	0.058	1.52047762341151e-105
Svep1	1.26651094293903e-109	0.543720563021341	0.332	0.037	1.69851782557553e-105
P4hb	3.86966651569254e-109	0.663220240983286	0.95	0.721	5.18960976419527e-105
Chst11	4.88751323805938e-109	0.784577101252019	0.571	0.16	6.55464400356143e-105
Eln	6.7065670793687e-109	1.20250817449339	0.395	0.064	8.99417711014137e-105
Wnt11	8.59887426720802e-109	0.559269261762125	0.404	0.067	1.15319502797527e-104
Mmp19	1.65012403528499e-108	0.474820883150733	0.769	0.25	2.2129813437207e-104
Tgfb3	2.73427209645016e-108	0.731771229669805	0.454	0.097	3.66693230854931e-104
Slc6a8	2.74287084211787e-108	0.826119586678132	0.705	0.267	3.67846408636428e-104
Ptprv	3.88539687201961e-108	0.712409692811332	0.356	0.05	5.2107057450655e-104
H2.D1	1.6529505273471e-107	-1.09847888350019	0.898	0.91	2.2167719522252e-103
Colgalt1	2.9853394071058e-106	0.678887961440512	0.636	0.217	4.00363867886959e-102
Arhgef25	1.2338612868581e-104	0.539771500235039	0.426	0.082	1.6547313718054e-100
Cacna1g	1.52008592140263e-104	0.496426852655327	0.283	0.025	2.03858722919306e-100
Tgfb1i1	1.67847625449036e-104	0.505276723681455	0.337	0.044	2.25100450489702e-100
Ednra	1.48189510592062e-103	0.449131944183086	0.282	0.025	1.98736952655014e-99
Fth1	1.8177923383973e-103	-1.51326389489148	0.978	0.961	2.43784130502461e-99
Bace1	4.16424348743411e-103	0.523352723289301	0.375	0.063	5.58466694099788e-99
Dcakd	5.81318857955345e-103	0.632603141104518	0.487	0.12	7.79606720403913e-99
H6pd	6.06700731020906e-103	0.544051848683519	0.371	0.061	8.13646350372138e-99
Lrrc32	1.54425351986703e-102	0.599770274368771	0.38	0.06	2.07099839549368e-98
Hspb8	1.28286983091934e-101	0.689967457846634	0.697	0.242	1.72045673024593e-97
Samd4	1.39339879868801e-101	0.563889079524789	0.441	0.093	1.86868712892048e-97
Rrbp1	1.46985671627023e-101	0.694428436131886	0.869	0.497	1.97122484219001e-97
Vcan	2.82839739996032e-101	0.622176544110137	0.614	0.191	3.79316375308678e-97
Pkd2	2.8901667484209e-101	0.596518660381957	0.417	0.085	3.87600262630727e-97
Fermt2	4.1367487103186e-101	0.78750353809815	0.682	0.254	5.54779369540828e-97
Cercam	1.00020198284277e-100	0.491248590143756	0.352	0.053	1.34137087919043e-96
Cilp	3.54834317461669e-100	0.996552548236623	0.295	0.032	4.75868303147844e-96
Twist1	6.4990505377685e-100	0.527338602312525	0.448	0.095	8.71587667620133e-96
Htra1	8.24471882704896e-100	0.755509002747444	0.677	0.227	1.10569924189554e-95
Ak1	1.00077819371938e-99	0.685840528857184	0.769	0.324	1.34214363559707e-95
S1pr3	3.59254937090726e-99	0.641745660616718	0.352	0.052	4.81796796132373e-95
Cnn3	4.5222939767561e-99	0.729616350410434	0.798	0.371	6.06484845222761e-95
Ltbp2	3.12829205901019e-98	0.988933782289192	0.473	0.119	4.19535248033857e-94
Ctgf	4.30266694977955e-98	1.10525950913813	0.501	0.134	5.77030664634936e-94
Fxyd6	8.54696227156641e-98	0.773066389213856	0.438	0.099	1.14623311023977e-93
Fkbp14	3.98677956403834e-97	0.50194730098001	0.35	0.057	5.34667007333182e-93
Itgb1	6.12685886456696e-97	0.651779497164871	0.908	0.638	8.21673042327075e-93
Fam20a	6.57511723167984e-97	0.630182272311157	0.439	0.097	8.81788971940583e-93
Lsp1	1.50669236792225e-96	0.506241219350273	0.622	0.182	2.02062513462053e-92
Maged2	3.6704195730208e-96	0.593172700114178	0.493	0.128	4.9223996893782e-92
Frmd6	4.24752239361207e-96	0.648444981004025	0.596	0.198	5.69635228207314e-92
Ccl7	2.29611307929408e-95	0.595395549533841	0.57	0.161	3.07931725064129e-91
Ebf1	2.4123049477428e-95	0.429097725719324	0.335	0.048	3.23514216541787e-91
Fhl1	4.34717917987206e-95	0.593933098231641	0.3	0.038	5.83000199812642e-91
Pros1	5.22292418892781e-95	0.678394348762629	0.659	0.239	7.00446362977108e-91
Prss23	7.40285316148451e-95	0.777803829758033	0.585	0.189	9.92796637486688e-91
Spsb1	9.74709636208702e-94	0.706583720018113	0.662	0.25	1.30718309311949e-89
Parva	1.58882079826397e-93	0.64941565367143	0.589	0.199	2.13076757255181e-89
Mmp3	1.59691283622534e-93	1.65920292255671	0.412	0.091	2.1416198046618e-89
Ptk7	2.20104707543882e-93	0.581823285366676	0.472	0.121	2.951824232871e-89
Gramd3	3.75803994478685e-93	0.526456790561216	0.482	0.124	5.03990736995364e-89
Ext1	6.37846471435969e-93	0.659922111173611	0.74	0.318	8.55415902842779e-89
Rnase4	8.9033845608178e-93	0.460519384586655	0.684	0.228	1.19403290345128e-88
Pofut2	1.03621766738588e-92	0.657477344570839	0.696	0.288	1.3896715137312e-88
Piezo2	1.10645639084732e-92	0.403386061852059	0.272	0.029	1.48386866576534e-88
Gng11	3.74384409419262e-92	0.64708185949488	0.504	0.131	5.02086931472172e-88
Pdzrn3	1.14881523242334e-91	0.585345050892529	0.451	0.111	1.54067610820294e-87
Gpc3	1.94934902600517e-91	0.515247356307769	0.316	0.043	2.61427197877553e-87
Tmem45a	5.07165193520741e-91	0.438872338469892	0.276	0.031	6.80159241030665e-87
Atf5	7.03810183384317e-91	0.658173258041411	0.619	0.219	9.43879836936708e-87
Rhoj	8.05358300416891e-91	0.587109217013924	0.369	0.069	1.08006601668909e-86
Dram1	2.22493090371646e-90	0.568295311365037	0.405	0.086	2.98385483497415e-86
P3h4	3.98570266145572e-90	0.557285118531325	0.399	0.085	5.34522583927826e-86
Sphk1	4.33011924641079e-90	0.635282614394714	0.668	0.26	5.80712292136152e-86
Mgll	8.60782711672512e-89	0.820455627139986	0.448	0.116	1.15439569462401e-84
Dpysl3	4.49090047940133e-88	0.486370044615031	0.469	0.115	6.02274663292513e-84
Ddr2	8.90885845901889e-88	0.390609285236306	0.352	0.059	1.19476700793902e-83
Zcchc24	1.00953509063546e-87	0.480194098579919	0.407	0.088	1.35388751005122e-83
Rsbn1	1.87974379136217e-87	0.637440494107555	0.528	0.161	2.5209243985958e-83
Pkd1	1.71209309936375e-86	0.540011560313397	0.438	0.111	2.29608805555673e-82
Dcbld2	3.09972565491063e-86	0.541704082606771	0.47	0.127	4.15704207580065e-82
Fam114a1	1.81118345670451e-85	0.454292311389202	0.375	0.079	2.42897813378642e-81
Tpm1	2.10826696757844e-85	0.82837488003367	0.856	0.476	2.82739683021944e-81
Wls	2.18385683105798e-85	0.634130690261643	0.66	0.271	2.92877039613186e-81
Myadm	2.20443855191806e-85	0.70427996041582	0.73	0.338	2.95637254197731e-81
Rcn2	3.28064750936896e-85	0.655544880603099	0.577	0.21	4.39967637481471e-81
Gdnf	9.27602595401503e-85	0.525579794118099	0.304	0.047	1.24400784069296e-80
Tmed3	1.56261703053847e-84	0.548577322776447	0.72	0.318	2.09562569965514e-80
