p_val	avg_logFC	pct.1	pct.2	p_val_adj
Pdlim7	1.31244673330937e-51	-0.933871390831632	0.138	0.529	1.7601223140412e-47
Serpina3h	2.10204270217617e-51	-1.49857766426566	0.021	0.373	2.81904946788846e-47
Npdc1	2.89856649467626e-51	-0.822430982496177	0.016	0.37	3.88726752601033e-47
Epcam	3.31954332289102e-51	-1.77961209815859	0.08	0.429	4.45183955032915e-47
Il21r	3.76974056628175e-51	0.474747748358799	0.259	0.05	5.05559907344046e-47
Tsc22d1	5.81083054306788e-51	-1.12977309545644	0.105	0.483	7.79290484130833e-47
Col1a2	7.35817133542264e-51	-3.31519128718542	0.084	0.429	9.86804357793531e-47
Vcl	9.8517776549002e-51	-0.903818088286212	0.068	0.438	1.32122190129867e-46
Col1a1	1.77904090632794e-50	-2.89367808988774	0.029	0.375	2.38587175947641e-46
Fscn1	1.9751424227736e-50	-1.07503881068413	0.018	0.367	2.64886350318167e-46
Col5a2	2.56351477359169e-50	-2.53131153913575	0.037	0.382	3.43792966286381e-46
Thy1	3.16442267368906e-50	-1.81366780743361	0.018	0.363	4.2438072476844e-46
Sfn	3.72653095867747e-50	-2.21964527185122	0.076	0.42	4.99765066868235e-46
Smtn	4.66830993993119e-50	-0.849797346306152	0.014	0.361	6.26067046044172e-46
Il10rb	6.2470976870371e-50	0.740674141576504	0.419	0.159	8.37798270808546e-46
Col6a1	8.63229714513295e-50	-2.26513177238673	0.025	0.367	1.15767737013378e-45
Atp6ap2	1.24655338567862e-49	0.854965035554761	0.659	0.437	1.6717527455336e-45
Naaa	2.1910113286019e-49	0.662566505592372	0.294	0.076	2.938365292788e-45
Ifitm3	2.52892064223182e-49	-0.853565256588011	0.285	0.66	3.39153547329709e-45
Cd9	2.71837418260887e-49	-0.946751757550215	0.423	0.732	3.64561161629676e-45
Bgn	5.097173671183e-49	-2.71086501549491	0.041	0.379	6.83581961042352e-45
Neu1	7.00073100341529e-49	0.769429786547215	0.394	0.142	9.38868034868025e-45
Fstl1	8.45644765257137e-49	-2.22830571047756	0.039	0.377	1.13409419468635e-44
Ak1	1.07744995547034e-48	-0.850538703160102	0.105	0.476	1.44496813528127e-44
Nudt4	1.14758771178866e-48	-0.970090727493573	0.156	0.529	1.53902988027977e-44
Phlda1	1.18993889631791e-48	-1.04244127869317	0.361	0.68	1.59582705385195e-44
Htra1	1.5613201309544e-48	-1.28706640320503	0.033	0.376	2.09388642762295e-44
Nid1	2.22941325951308e-48	-1.39829287262294	0.025	0.362	2.98986612233299e-44
Angptl2	2.75423434963713e-48	-1.27030893673232	0.016	0.35	3.69370368629836e-44
Akr1a1	3.62711283104576e-48	0.651601616570971	0.836	0.636	4.86432101771546e-44
Nbl1	4.05844335955006e-48	-1.08202170472831	0.049	0.399	5.44277838949259e-44
Agrn	4.85996331393642e-48	-0.845639792474115	0.037	0.385	6.51769680032014e-44
Gpc1	6.78934434726739e-48	-0.95911756231783	0.064	0.42	9.1051897041203e-44
Itm2b	9.8322176732632e-48	0.641169919700357	0.922	0.807	1.31859871216133e-43
Col6a2	1.19049703651791e-47	-2.09655202853692	0.018	0.349	1.59657557567417e-43
Pxdn	1.50235856168533e-47	-0.845705010738071	0.008	0.338	2.0148130670762e-43
Clta	1.56620801392938e-47	0.664759272060781	0.782	0.609	2.10044156748069e-43
Grb2	1.68577546510083e-47	0.751000098968919	0.618	0.368	2.26079347624673e-43
Col8a1	1.76078541264693e-47	-1.7023674067454	0.018	0.349	2.36138931690079e-43
Serpine1	1.95564341681881e-47	-1.43216560989998	0.072	0.421	2.6227133862957e-43
Prcp	2.43241959003282e-47	0.719038199500614	0.335	0.104	3.26211791219301e-43
Pdlim1	2.76618149618391e-47	-0.842644438695759	0.033	0.372	3.70972600453224e-43
Epha2	3.74801215443026e-47	-1.22699450354801	0.023	0.353	5.02645910030642e-43
Crem	3.92638170188994e-47	0.510444177583028	0.546	0.244	5.2656705004046e-43
Col5a1	4.15997059380318e-47	-1.95895309678567	0.018	0.346	5.57893656334945e-43
Fbn1	5.27118493136945e-47	-1.7187341223243	0.025	0.352	7.06918611145957e-43
Myl12a	9.14527328852775e-47	-0.700216429025905	0.694	0.836	1.22647260072446e-42
Serping1	1.50237251600503e-46	-2.22635344674853	0.037	0.363	2.01483178121434e-42
Atf3	1.74438845946122e-46	0.658982295715092	0.671	0.379	2.33939936298344e-42
Fxyd5	2.28655846923265e-46	0.645698364672888	0.708	0.458	3.06650356308791e-42
Atp6v0b	2.41312397529674e-46	0.674373762378445	0.754	0.56	3.23624056327046e-42
Taldo1	4.22426327782837e-46	0.740103266460222	0.626	0.382	5.66515948189562e-42
Oaf	4.29110888828477e-46	-1.04327675421321	0.043	0.382	5.7548061300787e-42
Col5a3	6.22141630388904e-46	-1.71561356594969	0.035	0.363	8.3435414051456e-42
Abr	1.01864073599638e-45	0.761275469335453	0.446	0.188	1.36609909104475e-41
Perp	1.07858844895293e-45	-1.71967027536093	0.016	0.336	1.44649496889077e-41
Thbs2	1.8594189100762e-45	-2.29776049682455	0.041	0.362	2.49366670030319e-41
Wipf1	1.92888011260667e-45	0.722811532319003	0.448	0.19	2.58682111901681e-41
Tpm2	2.00773858418528e-45	-1.2384797770716	0.025	0.35	2.69257821525087e-41
Spry2	2.26549882210757e-45	-0.839731750284809	0.029	0.363	3.03826047032847e-41
Tbc1d9	2.33528834427395e-45	0.741668146433057	0.314	0.096	3.13185519850579e-41
Clu	2.47327396033752e-45	-2.00513707822863	0.049	0.375	3.31690770820864e-41
Fxyd3	2.86755594621485e-45	-1.6124125850764	0.043	0.365	3.84567927946873e-41
Cpe	3.11066309420742e-45	-1.43254906008406	0.027	0.345	4.17171027564157e-41
Fnip2	4.25164617109386e-45	0.772260681850632	0.349	0.12	5.70188268005397e-41
Dazap2	4.88912969809474e-45	0.586648803676951	0.731	0.509	6.55681183811485e-41
Col3a1	7.82782882348868e-45	-2.81686887054005	0.057	0.376	1.04979012351807e-40
Osmr	9.80907354998057e-45	-0.815659279389263	0.012	0.327	1.31549485378789e-40
Axl	1.09013706561141e-44	0.848756590335825	0.632	0.401	1.46198281869146e-40
Rhoc	1.17736242096911e-44	-0.793208761821226	0.187	0.546	1.57896074276167e-40
Parva	6.49583157035279e-44	-0.686082625745241	0.016	0.331	8.71155971900012e-40
Col12a1	6.81464655154784e-44	-2.12910991761356	0.037	0.351	9.13912249028081e-40
Atf5	7.76604325134444e-44	-0.812266067897033	0.033	0.354	1.0415040604378e-39
F3	8.46341182170456e-44	-1.31776747490836	0.031	0.348	1.1350281594088e-39
Dnmt3a	1.09310597172041e-43	0.781368161526683	0.316	0.102	1.46596441867424e-39
Snx18	1.16100697861056e-43	0.597191559495221	0.366	0.127	1.55702645901463e-39
Klf5	1.18557119769162e-43	-0.867125389356475	0.025	0.342	1.58996953322424e-39
Irx2	1.60722664217323e-43	-0.905386679917036	0.012	0.322	2.15545164981851e-39
Pcolce	2.04087583433942e-43	-1.45602768027295	0.016	0.322	2.7370185814326e-39
Nupr1	2.07651361843373e-43	-1.00616737647477	0.121	0.471	2.78481241368147e-39
Rftn1	4.30371961427078e-43	0.740227207729214	0.353	0.124	5.77171837469855e-39
Serpinf1	4.83970996664306e-43	-1.62858713811792	0.047	0.356	6.490535036265e-39
Abhd12	6.13747309905248e-43	0.829089899216534	0.427	0.189	8.23096517313928e-39
Rab7b	6.70993457425345e-43	0.825266199569191	0.304	0.096	8.9986932575313e-39
Lmna	7.07479448991429e-43	-0.823727578049387	0.772	0.82	9.48800689042405e-39
Ckap4	1.10145551176574e-42	-0.921776537054091	0.097	0.426	1.47716198682903e-38
Col6a3	1.14613407186218e-42	-2.18166288212309	0.088	0.399	1.53708040377437e-38
Fkbp9	1.34705270577847e-42	-0.771833202533296	0.033	0.349	1.80653238371951e-38
Krt7	1.49588278673947e-42	-1.70742630439347	0.043	0.352	2.0061284052963e-38
Ets1	2.51147087163558e-42	-0.950895253766422	0.027	0.337	3.36813358595048e-38
Gng2	2.91255093263024e-42	0.638929663762872	0.306	0.094	3.90602205575041e-38
Fhl2	3.18089545035838e-42	-0.857740054246107	0.006	0.303	4.26589888847562e-38
Slc38a1	3.75025783951672e-42	0.618847718946455	0.329	0.107	5.02947078857588e-38
Mast4	3.94949126270716e-42	-0.837704465773479	0.016	0.32	5.29666273241657e-38
Myo1g	4.19967700972396e-42	0.395271842524128	0.273	0.067	5.6321868377408e-38
Ptprf	4.5277961425015e-42	-0.815449129959298	0.01	0.312	6.07222740670877e-38
Adamts2	5.86450945950516e-42	-1.5190485307129	0.014	0.314	7.86489363614237e-38
Tubb2b	6.85876108213718e-42	-0.718852721158806	0.016	0.319	9.19828448725417e-38
Itgb1	1.69699708795299e-41	-0.894238342667971	0.559	0.721	2.27584279465376e-37
Metrnl	1.86954749025586e-41	0.841340323535406	0.487	0.238	2.50725013918213e-37
Prss23	2.0229165006551e-41	-1.11695246101621	0.021	0.321	2.71293331902855e-37
Tnfsf12	2.30775643805233e-41	0.700632293681852	0.292	0.091	3.09493215907197e-37
Mir692.1	2.98326045343427e-41	0.654860704420784	0.322	0.109	4.0008505941007e-37
Ptpn1	3.70079071854431e-41	0.68453222589851	0.618	0.394	4.96313043263978e-37
X1500015O10Rik	3.97311172762495e-41	-1.52331993387619	0.039	0.342	5.32834013791782e-37
Fmnl1	4.66652990603046e-41	0.29693709852015	0.269	0.066	6.25828325697745e-37
AI607873	4.99826429818309e-41	0.872046804495039	0.275	0.079	6.70317225029334e-37
Prkcdbp	5.99400944100168e-41	-0.772560697831037	0.01	0.305	8.03856606132736e-37
Rbfox2	8.31264500425155e-41	-0.651722428523412	0.023	0.326	1.11480882152018e-36
Selplg	9.35375429853447e-41	0.368924929383834	0.302	0.082	1.25443198897646e-36
Lamc2	1.23480699970952e-40	-1.88658075456762	0.016	0.311	1.65599966731044e-36
Egr1	1.7932986377195e-40	-0.988225259427565	0.113	0.45	2.40499280304562e-36
Sfr1	1.86885955001741e-40	-0.72799903221386	0.211	0.549	2.50632754252834e-36
Ndrg1	2.12274710319947e-40	-0.950659171128966	0.285	0.606	2.84681614010081e-36
Loxl1	2.86944134178633e-40	-1.41461449151893	0.018	0.31	3.84820778346965e-36
Ptpre	3.13252728361915e-40	0.669509651139298	0.427	0.186	4.20103234006164e-36
Yap1	3.18939353582088e-40	-0.630055474712952	0.008	0.297	4.27729567088938e-36
Il1a	4.93271388550615e-40	0.432548342943305	0.324	0.103	6.6152625918523e-36
Efemp2	6.23376755585222e-40	-0.849704688284881	0.037	0.339	8.36010566915342e-36
Igf2r	6.47943248990547e-40	-0.672306545756905	0.039	0.349	8.68956691221222e-36
Gdpd3	7.37422864503092e-40	0.422555827160541	0.478	0.202	9.88957803585097e-36
Tnk2	8.7906557618221e-40	-0.912334854460397	0.014	0.304	1.17891484421796e-35
Ppt1	1.00011014278439e-39	0.732604593271916	0.437	0.207	1.34124771248815e-35
Myc	1.71975501683371e-39	-0.901280742085234	0.066	0.376	2.30636345307569e-35
Gas2l3	1.92335042032449e-39	0.739343733416288	0.3	0.099	2.57940524869718e-35
Cxcl3	2.10503231586322e-39	0.811967647140033	0.39	0.152	2.82305883880416e-35
Sdc2	3.29722359621203e-39	-0.70107087406105	0.012	0.297	4.42190656487995e-35
Prnp	3.82521755778662e-39	-0.703343622748459	0.055	0.366	5.12999926674764e-35
Fam49b	4.13499178760555e-39	0.6310487352885	0.472	0.232	5.5454374863578e-35
Gns	4.42722568509132e-39	0.801257161787756	0.524	0.307	5.93735236627596e-35
Plod2	4.8150063701812e-39	-0.68011485935187	0.008	0.289	6.45740504305001e-35
Itgb4	7.19228443202697e-39	-1.29438491535253	0.006	0.284	9.64557265179137e-35
Moxd1	1.28611931654449e-38	-0.911499566777318	0.014	0.297	1.72481461541782e-34
Vcan	1.41760601012977e-38	-0.773207834668602	0.033	0.327	1.90115142018504e-34
Lhfp	1.4559970996206e-38	-0.760029013846302	0.012	0.295	1.95263771030118e-34
Rhbdf1	1.49230924055992e-38	-0.69875720815323	0.033	0.328	2.00133592251491e-34
Hbegf	2.10425053894348e-38	-0.912244727885467	0.214	0.544	2.82201039777709e-34
Pdxk	2.50754944007781e-38	0.742539553856955	0.316	0.11	3.36287455408835e-34
Frmd6	3.09924241463574e-38	-0.715443218826625	0.035	0.329	4.15639400226799e-34
Sptbn1	3.18103836534167e-38	-0.742372633223726	0.125	0.447	4.26609055175971e-34
Nckap1	3.32153890193929e-38	-0.598040070221215	0.012	0.292	4.45451582139078e-34
Lamb2	3.46972533720003e-38	-0.709367487973356	0.023	0.309	4.65324864971896e-34
Nes	3.51540995311423e-38	-0.822997190421634	0.01	0.288	4.7145162881215e-34
Prkcd	8.13621903907616e-38	0.640967647935372	0.659	0.466	1.0911483353305e-33
Fst	9.81391414712457e-38	-1.19631005962861	0.008	0.28	1.31614402627088e-33
Tnfaip2	1.00746544578426e-37	0.682347353693702	0.501	0.26	1.35111190934127e-33
Ly6a	2.11966519504876e-37	-1.4319897601918	0.055	0.344	2.8426829930799e-33
Mrc2	2.19522185780071e-37	-1.05954440986412	0.004	0.272	2.94401203349654e-33
Myl6	2.77413705692065e-37	-0.769092277655329	0.331	0.638	3.72039520703629e-33
Cd24a	3.98236898437955e-37	-1.15070583316374	0.107	0.405	5.34075504495142e-33
Rps29	4.00910643571109e-37	0.416594245562156	0.897	0.797	5.37661264093214e-33
Kctd11	4.43159490590026e-37	-0.741018555266646	0.012	0.285	5.94321192830283e-33
Flna	5.89547917192844e-37	-0.768708529921036	0.462	0.709	7.90642711747323e-33
Ddb1	6.20500957450449e-37	-0.672888379137646	0.378	0.657	8.32153834036798e-33
Nfe2l2	7.82411485930974e-37	0.798521359665656	0.632	0.452	1.04929204378203e-32
Dsp	8.13553485036582e-37	-1.16277455822285	0.014	0.285	1.09105657878256e-32
Hilpda	9.09223071288922e-37	0.806644506474955	0.532	0.297	1.21935906090557e-32
Pls3	1.03888486333854e-36	-0.620662133867331	0.027	0.308	1.39324849022331e-32
Mxra8	1.09324272134768e-36	-0.85582761836386	0.018	0.291	1.46614781359938e-32
Creb3l1	1.10560648202135e-36	-0.800956355157243	0.006	0.271	1.48272885303884e-32
Rgs2	1.12664929533624e-36	0.60322725558519	0.515	0.259	1.51094936997544e-32
Cep170b	1.17682930850212e-36	-0.710793419165555	0.041	0.325	1.5782457856322e-32
Ryk	1.46504730333345e-36	-0.546172270699991	0.014	0.286	1.96477493850049e-32
Slc35f6	1.49306431219504e-36	0.667271712921206	0.298	0.104	2.00234854908477e-32
Rap2a	2.05959028154181e-36	0.777121824820219	0.448	0.223	2.76211652657572e-32
Cpxm1	2.819735455846e-36	-1.82435276720881	0.023	0.292	3.78154721983507e-32
Serinc2	4.50198152007294e-36	-0.693822164732673	0.002	0.261	6.03760741656982e-32
Pkp3	4.67553369084833e-36	-0.992445427802773	0.014	0.279	6.27035823279669e-32
Bcar1	5.17117712643055e-36	-0.699192209157646	0.008	0.272	6.93506564425601e-32
Pgf	5.71580884353275e-36	1.16601802897574	0.446	0.223	7.66547124006178e-32
Lamb3	5.8533753995133e-36	-1.52280061009271	0.008	0.27	7.84996174828729e-32
Fkbp10	5.92900996957741e-36	-0.763444866806077	0.004	0.263	7.95139527020027e-32
Laptm4a	6.32517847978288e-36	-0.703258641598424	0.532	0.717	8.48269685923682e-32
Cldn4	1.12088330259928e-35	-1.53543911918317	0.033	0.303	1.5032165971159e-31
Arpc1b	1.28190198766946e-35	0.499429329811527	0.793	0.65	1.71915875566351e-31
Loxl2	1.313669238767e-35	-1.08958609166675	0.014	0.278	1.76176181611043e-31
Dcn	1.3340435328681e-35	-1.97559939407346	0.031	0.3	1.78908578192941e-31
Clstn1	1.35764586479786e-35	-0.627371668283863	0.057	0.349	1.82073886928041e-31
Spsb1	1.43469934451387e-35	-0.672342661147024	0.082	0.385	1.92407529092755e-31
Gfpt2	1.71228236197798e-35	-1.06428383456298	0.021	0.289	2.29634187564867e-31
Lad1	1.99016795690851e-35	-0.873278449658447	0.008	0.267	2.66901424701e-31
Nfib	2.0944774951644e-35	-0.757218182596788	0.006	0.263	2.80890376876497e-31
Sod3	2.26347219115607e-35	-1.08367650940648	0.008	0.267	3.03554255555941e-31
Kdelr2	2.27108234439304e-35	-0.716607102348809	0.203	0.51	3.0457485320655e-31
Sh3pxd2b	2.68049872467224e-35	0.69707922623342	0.536	0.321	3.59481683965794e-31
Areg	2.71605381228571e-35	-1.35557885095412	0.051	0.33	3.64249976765637e-31
Atp6v0d1	3.17845326794543e-35	0.650882619793139	0.589	0.391	4.26262367764162e-31
St6galnac4	3.24096046108745e-35	0.800944389262254	0.337	0.135	4.34645207436438e-31
Gpx8	3.33969626903885e-35	-0.651618486876444	0.006	0.264	4.478866666408e-31
Mt2	3.54363568750525e-35	-1.02675232169129	0.287	0.592	4.75236982051328e-31
Lhfpl2	5.93149238539593e-35	0.795136941781725	0.444	0.223	7.95472443805449e-31
Serpina3n	7.28829445977824e-35	-1.42840250834135	0.021	0.283	9.7743317000086e-31
Jup	8.08771465687201e-35	-0.861187682313858	0.107	0.392	1.08464341263311e-30
Ccdc80	8.20110587236864e-35	-1.33291938897954	0.031	0.294	1.09985030854336e-30
Plekho2	8.57950968349958e-35	0.69200757530292	0.405	0.184	1.15059804365413e-30
Meg3	1.02476173716139e-34	-1.57320906095778	0.012	0.269	1.37430796570714e-30
Ctsk	1.04845848696437e-34	-0.535776524234942	0.047	0.319	1.40608767686791e-30
Cyth1	1.09769348427922e-34	0.707523480084081	0.392	0.18	1.47211673176686e-30
Amotl1	1.33220468739123e-34	-0.563872901142659	0.006	0.26	1.78661970626038e-30
Map1b	1.36113055807546e-34	-0.602132831109137	0.014	0.274	1.825412191435e-30
Sox4	1.94904916362593e-34	-0.770751907762371	0.049	0.324	2.61386983333873e-30
Tinagl1	2.07301005729023e-34	-0.952413564892874	0.01	0.265	2.78011378783193e-30
Cdh1	2.08546467797872e-34	-1.15165365386726	0.068	0.337	2.79681667963726e-30
Emp2	2.57141327518121e-34	-0.575439611848373	0.01	0.265	3.44852234334553e-30
Lamc1	2.81718557568063e-34	-0.649120067026719	0.049	0.326	3.7781275755453e-30
Krt14	3.18298192450975e-34	-2.93108923050542	0.041	0.303	4.26869705896003e-30
Ybx3	3.41224019881938e-34	-0.702041020351023	0.244	0.556	4.57615533063667e-30
Nxn	3.54759866636067e-34	-0.583059370634704	0.008	0.262	4.75768457145629e-30
Dkk3	3.54966351712711e-34	-0.860780870171312	0.006	0.257	4.76045374281917e-30
Igsf3	3.7627706794324e-34	-0.573901638932296	0.016	0.277	5.04625175818679e-30
Lama4	3.94543790667713e-34	-0.683362511786938	0.008	0.26	5.29122677664469e-30
Ereg	4.74229348456183e-34	-1.01081553003329	0.023	0.283	6.35988979214587e-30
Gpr153	5.76756752428341e-34	-0.566682101512168	0.004	0.252	7.73488480681648e-30
Actr2	5.77642105430848e-34	0.543496310237669	0.69	0.519	7.7467582759331e-30
Gas5	6.40416526185394e-34	-0.647520175342246	0.302	0.61	8.58862603267231e-30
Tead1	6.78413254216913e-34	-0.548104279929516	0.004	0.251	9.09820015230301e-30
Actn1	7.23027450364702e-34	-0.769468804916359	0.255	0.557	9.69652113684102e-30
Fuca2	9.22866561285788e-34	0.603551764864358	0.324	0.127	1.23765634534037e-29
Mgp	1.04187474437962e-33	-2.09205477659294	0.023	0.277	1.39725821968751e-29
Hdlbp	1.09639766404633e-33	-0.596396429093235	0.423	0.679	1.47037890725254e-29
Csrp2	1.82400542748002e-33	-0.811725615784583	0.045	0.313	2.44617367879345e-29
Lama5	2.57819300041968e-33	-0.994025540049791	0.025	0.282	3.45761463286284e-29
Itpr3	3.08761466569282e-33	-0.80156602249547	0.031	0.291	4.14080002816064e-29
Lbp	3.72782868995711e-33	-1.09611343052601	0.029	0.285	4.99939105610148e-29
Txndc5	5.25548974234808e-33	-0.719335850728307	0.144	0.434	7.04813729346301e-29
Tpbg	5.8107528736936e-33	-0.550900088699698	0.016	0.269	7.79280067891048e-29
Ahnak	6.46731718578836e-33	-0.512073527003915	0.47	0.748	8.67331907786077e-29
Slpi	6.58332348816934e-33	-1.44399785972591	0.066	0.333	8.8288951299839e-29
Selm	7.41623962588178e-33	-0.650640418659351	0.031	0.291	9.94591896227005e-29
Sptan1	7.67450754688802e-33	-0.618038399153233	0.271	0.585	1.02922820711315e-28
Actn4	8.77887313731792e-33	-0.766320171979966	0.427	0.664	1.17733467644571e-28
Lgals3	1.06340221705671e-32	0.485262579534986	0.869	0.692	1.42612871329476e-28
Cryab	1.17154784303957e-32	-1.02928817421135	0.012	0.258	1.57116281230037e-28
Antxr1	1.1885453883516e-32	-0.953796626627463	0.021	0.27	1.59395822031833e-28
Myo10	1.41006484931548e-32	-0.584872260774423	0.029	0.285	1.89103796941699e-28
Gem	1.47426539404963e-32	-0.867107083648047	0.08	0.363	1.97713731995996e-28
Itga9	2.07144941022173e-32	0.72144650143701	0.267	0.091	2.77802080404837e-28
P2rx4	2.31922259842367e-32	0.753163007233128	0.38	0.18	3.11030942674598e-28
Cd248	3.06027868887091e-32	-1.00903323304486	0.014	0.256	4.10413974964478e-28
Rnpep	4.01303147541814e-32	0.719554568117702	0.378	0.176	5.38187651168327e-28
Lox	4.51345658445692e-32	-1.25375415586259	0.021	0.265	6.05299662541517e-28
Hspa1a	5.09984417998879e-32	-0.804866710116148	0.125	0.427	6.83940102978296e-28
Lrrc15	5.23160036767193e-32	-1.51891444105804	0.014	0.253	7.01609925308483e-28
Junb	5.35762567532804e-32	0.480046712019118	0.912	0.785	7.18511179318244e-28
C1s1	6.52136734551712e-32	-0.961096372565836	0.016	0.259	8.74580574707301e-28
Lsr	7.03902031296944e-32	-0.778421182912378	0.035	0.288	9.44003014172331e-28
Ppap2b	7.72286418476313e-32	-0.923938143083783	0.016	0.26	1.03571331581858e-27
Plin2	9.42398481142184e-32	0.566266636327251	0.639	0.418	1.26385060305978e-27
Asah1	1.25476677896361e-31	0.736948568042466	0.433	0.239	1.68276772726809e-27
Kremen1	1.61451701816856e-31	-0.637333534700913	0.049	0.306	2.16522877306586e-27
Iqgap1	1.94453421644523e-31	0.531076489341161	0.756	0.631	2.6078148376747e-27
Irx1	2.0046654190859e-31	-0.752624828189265	0.018	0.261	2.68845679353611e-27
Gabarap	2.01027571282639e-31	0.401701305719694	0.832	0.72	2.69598075847148e-27
Nfkbie	2.74441218621735e-31	0.610235777443388	0.281	0.101	3.68053118293609e-27
Loxl3	2.78357896680323e-31	-0.845113831070202	0.035	0.285	3.73305775237981e-27
P4ha2	3.72228396923603e-31	-0.648814331650147	0.027	0.272	4.99195503114244e-27
Cldn3	3.99660593040643e-31	-0.944276183361686	0.025	0.267	5.35984821326806e-27
Akr1b8	5.51427735313363e-31	-0.682084593021187	0.023	0.263	7.39519735828751e-27
Map1lc3a	5.85058813902353e-31	-0.515420173819856	0.131	0.427	7.84622375324446e-27
Mmp10	9.18152131021623e-31	-1.73410863612217	0.016	0.251	1.2313338229131e-26
Hes1	1.09837092505019e-30	-0.896932250009729	0.033	0.279	1.47302524758481e-26
Cfl1	1.97503646836107e-30	0.420992239167352	0.85	0.721	2.64872140771903e-26
Gda	2.27175773983904e-30	0.696102260921859	0.251	0.084	3.04665430489813e-26
Smox	2.83905220183975e-30	0.394253970193897	0.708	0.469	3.80745290788729e-26
Uap1	3.38459003346989e-30	-0.867122432888766	0.117	0.393	4.53907369388646e-26
Mmp2	4.04753088529034e-30	-1.59638960983623	0.111	0.351	5.42814367026288e-26
Ltbp3	4.28079365964448e-30	-0.644934198468699	0.125	0.406	5.74097237694921e-26
Nfix	4.79742925768746e-30	-0.546159867942497	0.064	0.327	6.43383237748466e-26
Wbp5	5.28803871431176e-30	-0.55244512933435	0.267	0.562	7.09178871976349e-26
Smad7	5.77540657899161e-30	-0.662535731867786	0.248	0.538	7.74539776308564e-26
Ssfa2	7.76954700995546e-30	0.611492840476894	0.349	0.16	1.04197394950513e-25
Tagln2	7.87055171420414e-30	-0.62436144124972	0.694	0.806	1.05551969039192e-25
Gpx1	8.41769360021786e-30	0.502316951163069	0.858	0.71	1.12889688872522e-25
Ctnna1	1.00224104063158e-29	-0.588213351478734	0.322	0.594	1.34410545959101e-25
Gna11	1.02525982568687e-29	-0.47076746416379	0.033	0.278	1.37497595222866e-25
Dusp3	1.92629620086003e-29	0.725319126854133	0.4	0.213	2.58335583497338e-25
Fads3	2.50698666194414e-29	-0.505431243755732	0.066	0.325	3.36211981233329e-25
Pip5k1c	2.55530068546068e-29	0.655526386140316	0.446	0.243	3.42691374927132e-25
Pbx1	2.85656566776942e-29	-0.531463535225272	0.021	0.253	3.83094021704558e-25
Hmgn1	2.95813595069415e-29	-0.595067316108944	0.248	0.534	3.96715612347592e-25
Tubb2a	3.51487701924405e-29	-0.718644709333299	0.214	0.498	4.71380157050819e-25
Hnrnpll	3.69833020276792e-29	0.674075349226112	0.425	0.232	4.95983063493205e-25
Tubb4b	4.23841057668374e-29	-0.719271904469082	0.131	0.404	5.68413242439057e-25
Thbs1	4.56860449538811e-29	-0.546399877784427	0.209	0.508	6.12695548876499e-25
Ppp1r13l	4.75405652482817e-29	-0.546187449186888	0.049	0.297	6.37566520544706e-25
Slc25a4	5.54144500519745e-29	-0.610591386968694	0.187	0.472	7.4316318964703e-25
Trf	5.6012832200245e-29	-0.784269549369943	0.764	0.406	7.51188092637486e-25
Slc6a6	5.89673779180993e-29	0.605214629755646	0.526	0.329	7.9081150525963e-25
Pla1a	8.77133050073321e-29	-0.979014528163158	0.043	0.277	1.17632313345333e-24
Ecm1	1.20675658341654e-28	-0.750179827782405	0.296	0.572	1.61838125401993e-24
C1qtnf6	1.41655684213993e-28	-1.04486105483527	0.064	0.3	1.89974438099385e-24
Nrp2	1.51670824065266e-28	0.67987451108718	0.333	0.15	2.03405742153929e-24
Rras	2.96700652487761e-28	-0.48359047008835	0.053	0.301	3.97905245051336e-24
Rragc	2.97831761434881e-28	0.638261122640309	0.505	0.315	3.99422175260319e-24
Acvr1	3.0284416881305e-28	-0.439909202781541	0.031	0.265	4.06144314795181e-24
Ctla2a	3.55109999111586e-28	-1.26654639177557	0.037	0.265	4.76238019808548e-24
Tmem43	5.07394472118178e-28	-0.582635456774357	0.144	0.416	6.80466726557688e-24
Rsrp1	5.07741021822801e-28	-0.735834475087161	0.275	0.549	6.80931484366558e-24
Mxi1	5.63675323938482e-28	0.622515285102646	0.374	0.18	7.55944976933899e-24
Arap1	8.31690049791711e-28	0.60491789848823	0.324	0.143	1.11537952577566e-23
Cd151	8.33796057819745e-28	-0.676142294255841	0.09	0.339	1.11820389314206e-23
C77080	8.73682716117119e-28	-0.579122807674643	0.029	0.254	1.17169589058467e-23
Btg1	8.95252829071481e-28	0.537503413503577	0.647	0.478	1.20062356906776e-23
Sgk1	9.82502813073317e-28	0.557102914545833	0.797	0.642	1.31763452261263e-23
Rap1b	9.89619851303932e-28	0.484822395135453	0.78	0.663	1.3271791825837e-23
Rgs16	1.19157737860092e-27	-0.953781441161625	0.031	0.255	1.59802442244169e-23
Lactb	1.29747042476635e-27	0.529623818375395	0.312	0.132	1.74003758665416e-23
Ly6e	1.37773354369858e-27	-0.596800330873183	0.674	0.818	1.84767845545417e-23
Bcr	1.84410430492425e-27	-0.556791672005681	0.033	0.26	2.47312828333392e-23
Pitpna	1.96076589789489e-27	0.550862920967026	0.612	0.459	2.62958314566683e-23
Cxcl14	2.00151367924183e-27	-1.75214621881991	0.086	0.321	2.68422999523122e-23
Rbm47	2.0720132528816e-27	0.572275951894374	0.279	0.111	2.77877697343951e-23
Flrt3	3.25027474347127e-27	0.823691646528757	0.363	0.178	4.35894345846932e-23
