p_val	avg_logFC	pct.1	pct.2	p_val_adj
X4931406C07Rik	2.76297787555314e-98	0.893561528681502	0.371	0.059	3.70542962890431e-94
F3	7.1505433126951e-98	1.40072847918437	0.649	0.233	9.5895936366554e-94
Ptprf	2.73186879625836e-97	0.941740645641354	0.611	0.2	3.66370924266208e-93
Las1l	1.65716747087796e-96	0.889482616100289	0.571	0.166	2.22242729519444e-92
Myh14	1.08672261617073e-95	0.543007322685873	0.313	0.036	1.45740370054656e-91
Tmsb4x	4.03236123395356e-95	-1.15191620385978	0.917	0.943	5.40779965085512e-91
Tmc4	2.59873267361997e-94	0.679995525399195	0.438	0.088	3.48516038859174e-90
Rhpn2	4.19316964671047e-93	0.513486310858851	0.284	0.029	5.62345981320341e-89
Kcnk5	7.32804021568836e-93	0.592756952113261	0.317	0.041	9.82763473325966e-89
Col4a5	2.25538385634464e-92	0.60417685603404	0.345	0.053	3.02469528974379e-88
Irx5	1.20473168270881e-91	0.844403223507042	0.522	0.141	1.61566565968079e-87
Elf3	1.30582760892811e-90	0.650610201023813	0.341	0.05	1.75124540633349e-86
Csn1s1	1.68701796159369e-90	2.9903168134259	0.49	0.137	2.26245978829329e-86
Stard10	2.83416687244261e-88	0.630210201150692	0.466	0.108	3.80090119263278e-84
Dsg2	3.08741790144306e-88	0.637901969696648	0.429	0.09	4.14053614762529e-84
Irx3	1.89694548635392e-87	0.758991238029162	0.516	0.141	2.54399359174924e-83
Cldn1	1.71259978496496e-86	0.57091618645307	0.361	0.061	2.2967675716165e-82
Lypd3	2.21626428872535e-86	0.716640586441152	0.526	0.134	2.97223203760956e-82
Ntn1	4.72697043933509e-86	0.554570908368894	0.308	0.042	6.33934005619229e-82
Crispld2	4.95263559184783e-86	1.12898739537489	0.702	0.289	6.64197959222713e-82
Tuba4a	5.16550205312006e-86	0.824390439504551	0.748	0.33	6.92745480343931e-82
Kcnn4	1.09834268742035e-84	0.773393867311563	0.657	0.222	1.47298737809943e-80
Lsr	3.77130913433838e-84	0.698255596385422	0.597	0.183	5.0577026800612e-80
Sfn	6.67757334189736e-84	0.531186418641966	0.786	0.288	8.95529360881855e-80
Jup	2.19723348848744e-82	0.712901726360713	0.694	0.282	2.9467098314105e-78
Kcnk1	7.71136409870919e-82	0.557761742851853	0.337	0.057	1.03417103927789e-77
Tfap2c	1.52775067059879e-81	0.601402598841667	0.345	0.06	2.04886642434004e-77
Crip2	8.16959514624193e-81	0.732928486318343	0.802	0.375	1.09562440506251e-76
Stac2	8.78103717716644e-81	0.576408573876172	0.337	0.058	1.17762489582979e-76
Rbp1	1.12528477490252e-80	0.899943823804402	0.835	0.468	1.50911941162177e-76
Esyt3	2.50506353227391e-80	0.544182950561357	0.28	0.037	3.35954070313254e-76
Itga8	5.50397801074318e-80	0.480148408869725	0.256	0.029	7.38138491020768e-76
Ppl	6.98318035547205e-80	0.6024944168276	0.345	0.062	9.36514317472356e-76
Nhsl1	1.68679994950192e-77	0.600908207379091	0.321	0.055	2.26216741227703e-73
Lrp1	2.67658590269318e-77	-1.62565503856564	0.151	0.58	3.58956935410183e-73
Mpzl2	1.11831697524063e-76	0.592494038250391	0.357	0.072	1.49977489549521e-72
Ly6e	1.47653050141728e-76	0.68109875929852	0.95	0.766	1.98017505545072e-72
Lurap1l	1.8442072648138e-76	0.609992767969764	0.375	0.079	2.47326636284179e-72
Lif	2.25339200822982e-76	1.42121340986345	0.49	0.152	3.02202402223701e-72
Stk39	5.50991148133721e-76	0.605073675638509	0.381	0.084	7.38934228762133e-72
Cobll1	1.67980943160605e-75	0.628941859188219	0.411	0.099	2.25279242872687e-71
Cd9	1.28955930156944e-74	0.634674031577616	0.923	0.638	1.72942797933478e-70
Col11a1	5.7334099617844e-74	0.853338919153148	0.417	0.103	7.68907609974906e-70
Fn1	3.52431437071558e-73	-2.19086537713707	0.212	0.609	4.72645800256667e-69
Sox9	1.71149767423196e-72	0.826666640107701	0.655	0.257	2.29528953091248e-68
Rab25	2.87175405638012e-71	0.523952705743801	0.365	0.078	3.85130936501138e-67
Ldhb	6.00807003080948e-71	0.721502033917277	0.349	0.075	8.05742271831859e-67
Echdc2	7.90406412357619e-70	0.641208629087912	0.393	0.095	1.0600140396128e-65
Klf5	5.4597718659299e-69	0.823466331714874	0.595	0.235	7.32210004939858e-65
Ccdc120	8.00203504461786e-69	0.496694918505493	0.292	0.05	1.0731529198337e-64
Tnk1	8.63039606676968e-69	0.579342095534008	0.278	0.045	1.15742241651448e-64
Npnt	1.01637462014391e-68	0.720528404482309	0.302	0.055	1.363060003075e-64
Dusp6	1.2809621812516e-68	0.791836404617305	0.552	0.202	1.71789838127652e-64
Hes1	4.30709973043756e-68	0.739082206107693	0.534	0.185	5.77625144848981e-64
Rab15	7.79620123361611e-68	0.680814720651683	0.405	0.108	1.04554854744026e-63
Fam102a	2.07917201942251e-67	0.575696836098694	0.464	0.135	2.78837759524753e-63
Prss8	1.02972178353789e-66	0.400590202123569	0.252	0.037	1.38095988390266e-62
Chchd10	1.05797753242636e-66	0.638426254667212	0.361	0.081	1.418853668737e-62
Itga6	1.19099252609543e-66	0.626557230821318	0.55	0.183	1.59724007674658e-62
Nedd9	1.29781230290446e-66	0.687168899609448	0.464	0.143	1.74049607942517e-62
Axl	2.24655191394804e-66	-1.25905730706009	0.085	0.504	3.01285077179572e-62
Lgals1	3.99273194887154e-66	-1.48137813062258	0.456	0.725	5.35465281663162e-62
Ltbp3	9.0353746852677e-66	0.752492591313156	0.657	0.306	1.21173409904125e-61
Phlda1	1.63581506257393e-65	0.61434491094463	0.899	0.58	2.1937915804179e-61
Ezr	1.36143728798506e-64	0.630078652258186	0.806	0.433	1.82582354691677e-60
Trps1	1.69112734745611e-64	0.677727501236892	0.472	0.147	2.26797088567339e-60
Celsr2	3.04316073913205e-64	0.459963210954729	0.278	0.049	4.08118286724999e-60
Efna1	5.80564190469002e-64	0.465430189190288	0.411	0.107	7.78594635837979e-60
Shroom3	8.99359879414824e-64	0.509118519358654	0.371	0.092	1.20613153428322e-59
Met	9.40537867864694e-64	0.554574735133581	0.365	0.089	1.26135533459334e-59
Esrp1	1.61691592321195e-63	0.454765930624836	0.351	0.08	2.16844594461955e-59
Fam83h	1.17032621123937e-62	0.534007834982564	0.359	0.088	1.56952448189312e-58
Papss1	1.17223077534568e-62	0.783681304722922	0.536	0.215	1.57207869281609e-58
B4galt5	1.54000024019272e-62	-1.28036610356429	0.044	0.44	2.06529432212246e-58
Srebf1	1.71387801679103e-62	0.781088856936827	0.496	0.177	2.29848180831846e-58
Sparcl1	5.03538096041415e-62	0.550717672085772	0.458	0.138	6.75294940601142e-58
Nedd4l	1.5628017972003e-61	0.51070292489708	0.444	0.134	2.09587349022532e-57
Lad1	4.4669441443111e-61	0.581830302646	0.52	0.171	5.99061879193562e-57
Cpe	1.02007771052211e-60	0.518744144072763	0.643	0.23	1.36802621758121e-56
Fxyd5	1.16910640090423e-60	-1.30032433789311	0.183	0.556	1.56788859425266e-56
Sox4	2.1789250453018e-60	0.698244287562489	0.565	0.228	2.92215637825424e-56
Epha2	2.43407336248815e-60	0.601373140728015	0.617	0.242	3.26433578643286e-56
Tnk2	3.68007200946674e-60	0.753105304725906	0.544	0.206	4.93534457189584e-56
Mmp19	1.19608610753326e-59	-1.7621675505372	0.036	0.422	1.60407107881285e-55
F11r	3.26257269493573e-59	0.585061382303437	0.565	0.211	4.3754362411783e-55
Map7	1.20593618434893e-58	0.371531758091168	0.288	0.058	1.61728101683035e-54
Pgpep1	2.05429676346663e-58	0.490340766707886	0.331	0.08	2.7550173894851e-54
Gstt1	2.16593164727681e-58	0.493096117387155	0.278	0.054	2.90473093216293e-54
Dyrk3	5.6877298595142e-58	0.466419164601564	0.304	0.065	7.62781451459449e-54
Tom1l1	1.11392431058965e-57	0.389089088411539	0.26	0.048	1.49388389293178e-53
Slc15a2	1.29125859467594e-57	0.414033797817769	0.357	0.088	1.73170690131991e-53
Smim22	5.55422246254918e-57	0.450284434940379	0.262	0.048	7.4487677445247e-53
Ap1m2	1.4855007690355e-56	0.385778896898018	0.256	0.047	1.99220508135351e-52
Tnfrsf12a	1.71695865023076e-56	0.596698596688875	0.887	0.613	2.30261324582447e-52
Tubb4b	1.89643620763738e-56	0.701213000959628	0.643	0.309	2.5433105980625e-52
Cyr61	1.98358407000215e-56	0.982110569768297	0.69	0.347	2.66018459627988e-52
Kifc3	5.69494493432031e-56	0.59540243376123	0.391	0.116	7.63749065141696e-52
Prkci	5.86463444397545e-56	0.67998876489075	0.431	0.149	7.86506125281547e-52
Urah	1.24238798198452e-55	0.363594356063596	0.45	0.137	1.66616652263944e-51
Fam213a	1.30928479400257e-55	0.431948922335803	0.31	0.071	1.75588183723684e-51
Nrbp2	3.36467661470785e-55	0.483120293235242	0.288	0.063	4.5123678079847e-51
Nipal2	7.15309839453771e-55	0.381809167413441	0.252	0.048	9.59302025691452e-51
Slc12a2	8.60262775130301e-55	0.559972114503347	0.444	0.147	1.15369840772725e-50
Cgnl1	8.71159867537891e-55	0.553568212474493	0.349	0.095	1.16831249835507e-50
Dock9	1.22104625985703e-54	0.461507112875495	0.361	0.099	1.63754513909426e-50
X1500015O10Rik	2.56609553642583e-54	0.793297770681278	0.573	0.242	3.44139072390069e-50
Smox	9.27473064907601e-54	0.650083877698836	0.764	0.457	1.24383412734758e-49
a	2.42275132110515e-53	0.422487009950884	0.379	0.105	3.24915179673412e-49
Serinc2	2.48902821656581e-53	0.49006909943694	0.484	0.171	3.33803574123641e-49
Hspb1	3.27418593361107e-53	0.906070657860469	0.698	0.347	4.3910107555658e-49
Rin2	4.49790161698204e-53	0.54060499097071	0.363	0.103	6.03213585853461e-49
Khdrbs3	4.99719335638492e-53	0.504305635021131	0.312	0.077	6.70173601024782e-49
Cnksr1	1.39633298651368e-52	0.43221347995938	0.325	0.083	1.8726221682135e-48
Gt.ROSA.26Sor	1.99055527296546e-52	0.550955010934275	0.44	0.146	2.66953367657398e-48
Socs2	2.57961209883514e-52	0.765316072541812	0.522	0.226	3.45951778574781e-48
Klf10	2.933601585815e-52	0.627718067512093	0.442	0.151	3.9342530867365e-48
Duoxa1	3.04823812244877e-52	0.639803508348852	0.298	0.074	4.08799214601605e-48
Ralgds	7.80799065046024e-52	0.560528956886172	0.685	0.354	1.04712962613322e-47
X1700025G04Rik	1.08760656309901e-51	0.47203046643498	0.369	0.109	1.45858916177209e-47
Tacstd2	5.9181606269643e-51	0.421149435965859	0.377	0.107	7.93684521682183e-47
Ier3	8.22495859436569e-51	0.712487420650624	0.911	0.758	1.10304919709038e-46
Bzw2	1.71580692245137e-50	0.555042571203149	0.51	0.204	2.30106866369953e-46
Serping1	6.88853639727905e-50	-2.40633093222535	0.034	0.366	9.23821616239093e-46
Cited2	1.39134890355106e-49	0.529817174923443	0.522	0.208	1.86593801455232e-45
Bcar1	1.68580145640924e-49	0.6250756535834	0.478	0.184	2.26082833319044e-45
Thy1	2.14556016820343e-49	-1.83078806944292	0.032	0.363	2.87741074157762e-45
Rnase4	4.2853660779903e-49	-1.19573452756563	0.04	0.38	5.74710444719279e-45
Cd81	5.22761190535525e-49	0.51940579546162	0.901	0.652	7.01075032627193e-45
Me1	6.40522430577186e-49	0.548420667768862	0.359	0.113	8.59004631647064e-45
Slpi	1.3015319063259e-48	0.438712152783375	0.569	0.239	1.74548443957366e-44
Col1a1	1.66892904147588e-48	-3.04573626339341	0.048	0.374	2.2382007375233e-44
F2rl1	2.06346493339256e-48	0.482152268663212	0.288	0.07	2.76731282217277e-44
Cd53	2.09195727438276e-48	-1.61163491486091	0.028	0.356	2.80552390067472e-44
Arhgef5	2.69033129246614e-48	0.560230040964567	0.446	0.164	3.60800329632635e-44
Lgmn	3.01169360179291e-48	-1.53319299766692	0.121	0.449	4.03898228936447e-44
Rtkn	3.22011017669417e-48	0.447943501873037	0.397	0.13	4.31848975796455e-44
Shf	3.3950941019228e-48	0.491024969641834	0.302	0.078	4.55316070008867e-44
Nme3	3.48395632444319e-48	0.437316136720436	0.302	0.076	4.67233382671076e-44
Spry2	6.834086154929e-48	0.634897044794218	0.573	0.262	9.16519294237529e-44
Bgn	9.71235091835084e-48	-2.87556932707421	0.058	0.378	1.30252338166003e-43
Sgms2	1.10920783894057e-47	0.566150991500523	0.472	0.189	1.4875586328032e-43
Chrnb1	1.57651965576056e-47	0.526357442789065	0.355	0.109	2.11427051034049e-43
Tanc2	1.87930812211743e-47	0.56093765825008	0.415	0.147	2.52034012257169e-43
Acsl4	2.77867347515774e-47	0.662918672856801	0.619	0.338	3.72647899753404e-43
Stap2	2.99325340907282e-47	0.429529692298902	0.294	0.075	4.01425214690756e-43
Hsp90ab1	3.6524681952888e-47	0.450241340045611	0.972	0.877	4.89832509670181e-43
Cep170b	4.70366816178361e-47	0.524148149071474	0.54	0.232	6.308089371768e-43
Osgin1	9.70226341836732e-47	0.478859787663451	0.335	0.097	1.30117054703724e-42
Serpinf1	2.73422548625063e-46	-1.64758612734984	0.042	0.359	3.66686979961072e-42
Emp2	3.10012176405726e-46	0.580473134454115	0.456	0.182	4.15757329777719e-42
Atp1a1	5.31378351476286e-46	0.612321171536689	0.736	0.472	7.12631507164847e-42
Col1a2	6.61104993973712e-46	-3.41508626504865	0.119	0.425	8.86607907418145e-42
Col5a1	7.95806579326893e-46	-1.94101157409811	0.032	0.346	1.0672562035353e-41
Hexa	8.10644081346545e-46	-1.06832505800325	0.089	0.409	1.08715477749385e-41
Col5a2	1.06113570120933e-45	-2.55781544166107	0.067	0.378	1.42308908889183e-41
Htra1	1.37184975817575e-45	-1.26650769575354	0.056	0.374	1.8397877106895e-41
Col3a1	1.87564771439085e-45	-3.29739615084615	0.067	0.377	2.51543114976957e-41
Fam3c	3.53042076939903e-45	0.673998463685837	0.492	0.223	4.73464729384104e-41
Pdpn	4.23952021561442e-45	-1.22799487420683	0.083	0.403	5.6856205611605e-41
Lsp1	4.63917593461401e-45	-1.18468171422367	0.018	0.325	6.22159884591085e-41
Col5a3	4.69086062288289e-45	-1.85542538424457	0.05	0.362	6.29091318134825e-41
Lmna	4.80508289812857e-45	0.571702507156604	0.944	0.788	6.44409667468023e-41
Emp3	5.48279639920972e-45	-0.970676069517059	0.129	0.457	7.35297825098015e-41
Tbcc	6.81832055273984e-45	0.540946571629296	0.304	0.086	9.14404969327941e-41
Col6a2	1.13913308102443e-44	-2.09272162339175	0.04	0.348	1.52769137496186e-40
Rcn3	5.51309179443442e-44	-1.26719194122325	0.014	0.316	7.393607405516e-40
Map2k3	1.00745961303708e-43	0.57109563664669	0.788	0.558	1.35110408704403e-39
H3f3b	1.14735466339141e-43	0.454574618281485	0.937	0.818	1.53871733907422e-39
Emilin2	2.1271388367535e-43	-1.21667539048138	0.014	0.315	2.85270589397012e-39
Pik3cb	3.38074880738774e-43	0.363824369147259	0.294	0.078	4.5339222255877e-39
Ephb3	3.53250329719621e-43	0.489399684364079	0.262	0.065	4.73744017186984e-39
Hbegf	4.50716636461529e-43	0.699131391231643	0.72	0.45	6.04456081158557e-39
Adamts2	6.43665614553438e-43	-1.58389285855871	0.02	0.315	8.63219955677616e-39
Mmp2	1.3927342887347e-42	-1.98521505077896	0.063	0.362	1.8677959546221e-38
Timp2	1.41070813303171e-42	-1.1662996898455	0.26	0.534	1.89190067720883e-38
Ppic	1.73043371393585e-42	-1.54387801377476	0.105	0.4	2.32068465375936e-38
Gpx3	1.9853199319101e-42	-1.60553134932657	0.06	0.362	2.66251256068464e-38
Tubb2a	2.03212554178843e-42	0.627324099823292	0.688	0.409	2.72528356409246e-38
Ctsk	2.72292156106506e-42	-1.67219421150333	0.03	0.324	3.65171010554436e-38
C1qtnf6	3.14156145307322e-42	-1.2279518251457	0.016	0.31	4.2131480647165e-38
Angptl2	3.5038687925884e-42	-1.19990576683211	0.048	0.346	4.6990384377403e-38
Ripk4	3.63886977008426e-42	0.336565407913028	0.28	0.073	4.88008824866e-38
Fstl1	4.18093495779764e-42	-2.2388228710241	0.079	0.372	5.60705187190241e-38
Loxl1	5.34945250586452e-42	-1.47865977321072	0.02	0.312	7.1741507556149e-38
Cndp2	7.05457105766734e-42	-0.959573776283222	0.127	0.43	9.46088524543767e-38
Hip1r	7.52590926736444e-42	0.336414735916755	0.327	0.099	1.00929969184625e-37
Efna5	8.28170994000038e-42	0.421835744311633	0.304	0.089	1.11066012005345e-37
Irf6	9.21824365531563e-42	0.304676721483086	0.375	0.12	1.23625865661438e-37
Fblim1	9.6283699401394e-42	0.619914269490456	0.506	0.229	1.29126069267209e-37
Capns1	1.06294453898423e-41	0.513497618251418	0.849	0.682	1.42551492123174e-37
Hspa1b	2.0179404713147e-41	0.771939036933027	0.744	0.431	2.70625996608015e-37
Nid1	3.35084035339245e-41	-1.33424863398617	0.062	0.357	4.49381199793461e-37
Bhlhe41	4.92871680844152e-41	0.524936028925795	0.325	0.102	6.60990211180092e-37
Serpina3h	6.75932866903263e-41	-1.3401709192579	0.069	0.366	9.06493567803967e-37
Mpzl1	9.59364789032374e-41	0.481813926603541	0.379	0.138	1.28660411857132e-36
Hspg2	9.99758959453515e-41	-1.29539883449107	0.119	0.407	1.34077674052311e-36
Col6a1	1.13108623453128e-40	-2.18325161285372	0.073	0.36	1.5168997491299e-36
Lmo4	1.14680830604924e-40	0.613929692585171	0.573	0.296	1.53798461924264e-36
Atp9a	1.94326452159689e-40	0.455480574797491	0.399	0.148	2.60611204991358e-36
Rhou	2.60415481207188e-40	0.463016903262214	0.407	0.158	3.49243201846959e-36
Pacsin3	6.45869485799027e-40	0.518018904990738	0.385	0.14	8.66175567405075e-36
Laptm5	8.27289894412407e-40	-1.88842522971672	0.028	0.308	1.10947847739648e-35
Tmbim6	1.52963050243978e-39	0.498861369680351	0.845	0.685	2.05138746682199e-35
Aim1	3.58564678719701e-39	0.346558659730099	0.319	0.098	4.80871090630991e-35
Cd44	3.95582026037282e-39	-0.882034240544521	0.647	0.765	5.30515055118598e-35
Cpxm1	4.14536806258401e-39	-1.96690055085531	0.02	0.294	5.55935310873141e-35
Zeb2	5.3574834345261e-39	-0.917143046895016	0.006	0.276	7.18492103404296e-35
Fdx1	7.33665262857221e-39	0.476370452438159	0.351	0.12	9.83918484017819e-35
Npc2	8.73830343134571e-39	-0.814989674894952	0.605	0.73	1.17189387317777e-34
Spon1	1.16946413739362e-38	-1.6561324259624	0.036	0.312	1.56836835465859e-34
Tecr	1.50143254613002e-38	0.497422131940964	0.647	0.364	2.01357118761497e-34
Shb	1.61420824123498e-38	0.46234083218501	0.409	0.158	2.16481467232023e-34
Ndufa4	2.60733719305952e-38	0.492022341083112	0.649	0.374	3.49669990961212e-34
Sh3bgrl3	3.35949538011595e-38	-0.896512244475472	0.317	0.569	4.5054192542735e-34
Slc20a1	4.01520777639871e-38	0.536031347407078	0.77	0.513	5.38479514892831e-34
Cfh	5.22945443311974e-38	-1.02556793170748	0.014	0.282	7.01322134025688e-34
Ddr1	6.23040400500216e-38	0.463228692944436	0.385	0.145	8.35559481110839e-34
Pcolce	7.38855614216418e-38	-1.43180895986126	0.048	0.318	9.90879264225638e-34
Dhx32	9.2360608012215e-38	0.421156760142387	0.351	0.125	1.23864811405182e-33
Fbn1	1.09490895591393e-37	-1.67582874480804	0.073	0.345	1.46838240077617e-33
Trim47	1.18686801040547e-37	0.539776371794713	0.437	0.186	1.59170868875477e-33
Socs5	1.56513825348238e-37	0.568392437777452	0.431	0.187	2.09900691174521e-33
Abtb2	1.86907479114513e-37	0.40886060868593	0.401	0.158	2.50661620240474e-33
Pde4b	2.4465634419696e-37	0.392337107923006	0.677	0.375	3.28108623202543e-33
Tmem238	2.79328299773876e-37	0.351356804604413	0.284	0.083	3.74607182826745e-33
Errfi1	3.0066555036325e-37	0.61477546729902	0.74	0.477	4.03222569592155e-33
Rps9	3.13252053410993e-37	0.352765160655592	0.974	0.905	4.20102328829483e-33
Basp1	3.70481160333268e-37	0.416901761788084	0.788	0.519	4.96852284122946e-33
Tjp2	3.91354599575653e-37	0.55932579020581	0.486	0.223	5.24845653490909e-33
Etnk1	4.08483951911733e-37	0.567851460573077	0.427	0.187	5.47817827908825e-33
Isyna1	4.73646205449285e-37	0.504246731627903	0.494	0.226	6.35206926128036e-33
Tgfbi	4.86521244803901e-37	-1.38934992893365	0.044	0.316	6.52473641406512e-33
Xist	6.71102731284449e-37	0.49852056833863	0.812	0.56	9.00015872925574e-33
Antxr1	6.75346733119746e-37	-1.04886137929827	0.012	0.274	9.05707503786892e-33
Cdc42ep4	6.77198036731095e-37	0.520073656522364	0.448	0.202	9.08190287060071e-33
Scarb1	8.35749451900851e-37	0.433492719824345	0.288	0.089	1.12082358994423e-32
Loxl2	1.58532737883562e-36	-1.11313966382949	0.018	0.279	2.12608254775645e-32
Ifi27	3.43485034659997e-36	0.53347585191011	0.591	0.322	4.60647779982523e-32
Arhgdib	4.02615579233109e-36	-1.12057915180142	0.054	0.322	5.39947753309523e-32
Slc16a2	5.93255460820844e-36	0.461521475130261	0.296	0.096	7.95614898506834e-32
Rnf167	8.71766259074101e-36	0.296993687828766	0.3	0.094	1.16912573004428e-31
