p_val	avg_logFC	pct.1	pct.2	p_val_adj
Plscr3	2.71851271994027e-17	0.379064307495173	0.409	0.181	3.6457974087119e-13
Tmbim4	2.73979869778469e-17	0.383473823808253	0.486	0.244	3.67434403359905e-13
Akt1	2.90290092131751e-17	0.42353546354867	0.712	0.475	3.89308042557891e-13
Pcolce	3.42029168831328e-17	-1.30503637541006	0.058	0.295	4.58695318319694e-13
X1110008P14Rik	3.60523738590285e-17	0.38209362600088	0.556	0.294	4.83498385823431e-13
Dcn	3.61845409394027e-17	-2.27731790069445	0.043	0.278	4.85270878538329e-13
Cav2	3.67342688421764e-17	0.288503631409018	0.319	0.124	4.92643279442427e-13
Hmgn1	4.14249787135683e-17	0.432511955273658	0.716	0.47	5.55550389527664e-13
Sec13	4.33351906819052e-17	0.726558326567366	0.603	0.375	5.81168242235031e-13
Adamts2	4.580715164013e-17	-1.4367782023511	0.054	0.287	6.14319710645783e-13
Cfh	4.59420386492557e-17	-0.950844316560464	0.027	0.259	6.16128680325168e-13
Cdipt	4.59983345611419e-17	0.393103886760062	0.494	0.264	6.16883664799475e-13
Ephx1	5.23391870215886e-17	0.464091415527988	0.405	0.184	7.01920837146525e-13
Antxr1	5.9403247427505e-17	-0.866456499189591	0.019	0.251	7.9665695125027e-13
Ndufa11	7.17536297866896e-17	0.408210819790946	0.595	0.339	9.62287929069295e-13
Psma7	7.95193475620495e-17	0.472438549292292	0.696	0.442	1.06643397015465e-12
Ndufb6	7.99405012514977e-17	0.526257408264143	0.482	0.26	1.07208206228384e-12
Thbs2	8.0070078571641e-17	-2.12998042477572	0.101	0.331	1.07381982372428e-12
Nme2	8.14304722950601e-17	0.583289808378874	0.809	0.643	1.09206406394905e-12
Gm2a	8.39985688522064e-17	-1.31871347890472	0.105	0.342	1.12650480687694e-12
Pak1	8.40834305192504e-17	0.393450903436654	0.479	0.235	1.12764288669367e-12
B4galt5	9.18406263821507e-17	-0.960104944583945	0.167	0.396	1.23167464041102e-12
Crabp2	9.1977618410354e-17	0.386439234246983	0.37	0.163	1.23351184050126e-12
Cct5	1.06333267087047e-16	0.526303048992504	0.642	0.407	1.42603544490438e-12
Nfkbia	1.31972176955037e-16	-0.762368656323998	0.685	0.829	1.769878865144e-12
Tecr	1.32121006201022e-16	0.430475960740479	0.634	0.389	1.77187481416191e-12
Spon1	1.38023651158535e-16	-1.45380477717012	0.054	0.287	1.85103518568711e-12
Dab2	1.62017764731224e-16	-1.12099229464832	0.035	0.263	2.17282024281044e-12
Angptl4	1.86698149888639e-16	0.448127435504868	0.405	0.189	2.50380888815654e-12
Prdx2	1.99205926341569e-16	0.496508172697723	0.591	0.364	2.67155067816678e-12
Gpx3	2.03047667565389e-16	-1.484557299093	0.101	0.333	2.72307226971943e-12
Dap	2.34041479562936e-16	0.51793377280246	0.669	0.439	3.13873028241854e-12
Sod1	2.5738361528527e-16	0.460101944891644	0.739	0.522	3.45177166459076e-12
Chrnb1	2.98683626147444e-16	0.35503830029644	0.323	0.133	4.00564611026338e-12
Gapdh	3.01610311227631e-16	0.430346105645317	0.626	0.378	4.04489588387375e-12
Dhrs3	3.01922189747447e-16	-0.74129455152906	0.027	0.252	4.04907848670301e-12
Cxadr	3.34528477925833e-16	0.258104198997086	0.397	0.175	4.48636141746335e-12
Grcc10	4.35518934827069e-16	0.399241649910112	0.615	0.365	5.84074443496582e-12
Psmb3	4.42612465845094e-16	0.481093220279554	0.525	0.291	5.93587577944855e-12
Adipor2	4.50071271246134e-16	0.339687326136385	0.482	0.249	6.03590581868191e-12
Arl2	5.03444155752528e-16	0.341534550890287	0.284	0.111	6.75168957279716e-12
Samm50	5.196667089791e-16	0.377641180463796	0.393	0.181	6.96925023411871e-12
Nedd4	5.39229605788741e-16	0.435759730484903	0.708	0.445	7.23160824323281e-12
Psmb2	5.96968473170697e-16	0.388814121473676	0.541	0.299	8.00594419369222e-12
Mdh2	6.24024066833382e-16	0.51554073360303	0.658	0.436	8.36878676030249e-12
Eif5a	6.79241864680711e-16	0.470090095088721	0.852	0.689	9.10931264723301e-12
Pin1	7.2955530902771e-16	0.322567150996912	0.412	0.203	9.78406624937061e-12
Cald1	7.68054126337034e-16	0.342735781425679	0.673	0.415	1.0300373888306e-11
Frmd8	7.90725431584897e-16	0.298725119081929	0.339	0.143	1.06044187629850e-11
Ramp1	7.94789387955799e-16	0.272236810950687	0.381	0.169	1.06589204818752e-11
Cdc37	8.12688105485533e-16	0.460303512343275	0.646	0.41	1.08989601826665e-11
Timm13	8.40491255633792e-16	0.541004897436579	0.661	0.449	1.12718282293048e-11
Atp5g3	9.08948773590089e-16	0.412972880364129	0.817	0.601	1.21899120026167e-11
Mapk13	9.91046651836069e-16	0.322387215442151	0.272	0.103	1.32909266477735e-11
Cox6a1	1.03328132886189e-15	0.387571316851684	0.879	0.693	1.38573359013669e-11
Mast4	1.09278587207739e-15	0.512595369584046	0.463	0.256	1.46553513304299e-11
Hras	1.1236801991742e-15	0.358522931311383	0.525	0.288	1.50696751511253e-11
Tsta3	1.12485053838243e-15	0.299483197045459	0.335	0.142	1.50853705702468e-11
Trp53inp1	1.12514511139322e-15	0.30146580629665	0.304	0.12	1.50893210888945e-11
Rras	1.20199002028355e-15	0.375978352777652	0.475	0.245	1.61198881620227e-11
Rhoc	1.23784775561331e-15	0.429413994643535	0.704	0.471	1.66007762505301e-11
Rgs1	1.3411337719139e-15	-2.03156104423127	0.039	0.255	1.79859450151374e-11
Cxxc5	1.48149728414078e-15	0.264824198575692	0.319	0.132	1.98683600776121e-11
Hsd17b12	1.87438444124616e-15	0.452993839871409	0.549	0.318	2.51373697415523e-11
Wipi2	1.92722855845e-15	0.343305199436407	0.346	0.154	2.58460621973729e-11
Bola2	1.99925488201106e-15	0.399346279702097	0.42	0.21	2.68120072226503e-11
Sorcs2	2.05813936150071e-15	0.411695031709586	0.292	0.122	2.7601706977086e-11
Arhgdib	2.16326908368013e-15	-0.925225188115256	0.07	0.297	2.90116016812342e-11
Atp5j	2.29348044212651e-15	0.405735084111514	0.658	0.423	3.07578662093587e-11
Efna5	2.5284071644859e-15	0.278919620102425	0.28	0.11	3.39084684829204e-11
Pcbp4	2.84710121803331e-15	0.273380496182201	0.339	0.145	3.81824744350448e-11
Ranbp1	3.1347094571489e-15	0.448398433166384	0.537	0.302	4.20395885298239e-11
Tmbim1	3.15281688849451e-15	0.445677139602109	0.654	0.427	4.22824272915998e-11
Plau	3.157990223163e-15	0.525149257609791	0.486	0.259	4.2351806882839e-11
Dusp7	3.24212581916085e-15	0.294381658501613	0.374	0.173	4.34801493607662e-11
Dst	3.40898382729173e-15	0.340118125320367	0.56	0.323	4.57178821078094e-11
Irx5	3.98782993779112e-15	0.312239143653472	0.397	0.185	5.34807872957167e-11
Mrpl28	4.10613313153635e-15	0.340002301521743	0.412	0.202	5.5067351427034e-11
Acadl	4.21109057952702e-15	0.386485189880922	0.447	0.23	5.64749357620368e-11
Eif3b	5.29495449568081e-15	0.491983391378477	0.696	0.473	7.10106347415754e-11
Pde4b	5.66555720077406e-15	-0.953244290258277	0.214	0.441	7.5980787619581e-11
Myadm	5.74765760697313e-15	0.432320646671013	0.634	0.403	7.70818361671166e-11
Vcl	5.87466542578982e-15	0.392398538216137	0.588	0.363	7.87851380252673e-11
Galnt1	5.94668947854937e-15	0.355286272594123	0.412	0.206	7.97510525968256e-11
Lbh	6.35234173267456e-15	0.438669859935936	0.35	0.161	8.51912549768986e-11
Rnf11	6.95510556554772e-15	0.366281478055386	0.502	0.279	9.32749207395605e-11
Ddx39	7.10307109436274e-15	0.442989916088027	0.346	0.153	9.52592864464987e-11
Hif1a	8.08207081408115e-15	-0.903046713167082	0.307	0.489	1.08388651687642e-10
Uqcrq	8.25885101447835e-15	0.493900299256012	0.681	0.454	1.10759450955169e-10
Col1a2	8.65549227542299e-15	-2.9115910132571	0.198	0.391	1.16078806905698e-10
Tanc2	8.66469723697031e-15	0.35774693847922	0.374	0.174	1.16202254645009e-10
Fat1	9.82152408794913e-15	0.492544527877483	0.549	0.326	1.31716459543486e-10
Atp6v1g1	1.23118237183481e-14	0.38469045656498	0.572	0.343	1.65113867886767e-10
Ly6a	1.25949049102312e-14	0.416734383027706	0.514	0.281	1.6891026975111e-10
Psmd8	1.34375340034629e-14	0.512671559271072	0.669	0.453	1.80210768520441e-10
Smarca4	1.36492444632608e-14	0.363407766122984	0.537	0.306	1.83050017496791e-10
Lgals3bp	1.48475566812459e-14	-0.568045582717731	0.121	0.366	1.99120582652188e-10
Mrpl34	1.52259715810844e-14	0.286131327028858	0.362	0.167	2.04195504873923e-10
Irx3	1.5249181022561e-14	0.392612027043322	0.385	0.184	2.04506766693566e-10
Col6a1	1.55138976352128e-14	-1.79102931720186	0.125	0.331	2.08056881185839e-10
Apoe	1.56173737884994e-14	-3.07715794775435	0.144	0.35	2.09444599877565e-10
Enpp1	1.65201420326936e-14	0.375049589204418	0.358	0.168	2.21551624800454e-10
Cars	1.65709279864486e-14	0.266308232013723	0.405	0.194	2.22232715226262e-10
Sptlc1	1.76762636931145e-14	0.257008011950257	0.307	0.127	2.37056372388359e-10
Phc2	1.82259895077019e-14	0.413386964914357	0.611	0.385	2.4442874528779e-10
Tgfbi	1.84185819407651e-14	-1.15355309134164	0.074	0.29	2.47011602407601e-10
Rcc2	1.87842723798771e-14	0.334693005216632	0.556	0.315	2.51915876886531e-10
Ppp2cb	1.91056637063303e-14	0.347186042416687	0.634	0.4	2.56226055965595e-10
Timm8b	1.91890556266321e-14	0.331301984582748	0.44	0.226	2.57344425008764e-10
Myo10	2.09758912211004e-14	0.380776519675239	0.44	0.227	2.81307677166178e-10
Gnas	2.21374968381457e-14	0.361155658247799	0.911	0.801	2.96885970096372e-10
Emc3	2.26454147393188e-14	0.582616149425794	0.455	0.252	3.03697657069005e-10
Mapk6	2.46833855646905e-14	0.400144168985496	0.584	0.352	3.31028883808064e-10
Arhgef1	2.74443175735237e-14	0.306446380183825	0.525	0.291	3.68055742978526e-10
Hexa	2.80225479507403e-14	-0.75710237546115	0.163	0.376	3.75810390567379e-10
Eif3g	2.81926928096983e-14	0.351168720559404	0.549	0.318	3.78092203270864e-10
Pdcl3	2.84423454132069e-14	0.348028074848391	0.51	0.285	3.81440294336518e-10
Chchd1	3.09143602552769e-14	0.326277437579072	0.393	0.185	4.14592485383519e-10
Tnfaip1	3.09393081819463e-14	0.27004034235671	0.44	0.229	4.14927062028082e-10
Eif3k	3.23301196431175e-14	0.38512400250837	0.638	0.398	4.33579234533849e-10
Adam12	3.23517835456187e-14	0.327762787814324	0.354	0.158	4.33869769130292e-10
Ltbp2	3.28624671672324e-14	0.326423224113072	0.377	0.178	4.40718547179754e-10
Traf7	3.32526431123154e-14	0.307227455316379	0.455	0.234	4.45951196779262e-10
Cd14	3.42597613833696e-14	-2.33689180935728	0.195	0.392	4.5945765991237e-10
Arhgap35	4.1919184955283e-14	0.322874090833848	0.342	0.158	5.62178189435301e-10
Slc39a13	4.33068620523297e-14	0.267439084815448	0.339	0.151	5.80788326983793e-10
Tnfrsf23	4.34779587880483e-14	0.377624477377449	0.304	0.131	5.83082905306516e-10
Pdlim7	4.35425106283283e-14	0.392849169440238	0.677	0.451	5.83948610036511e-10
Kctd11	4.75546436549866e-14	0.376439918777683	0.432	0.226	6.37755326057026e-10
Fam3c	5.15882288823582e-14	0.350410696564866	0.463	0.248	6.91849737541306e-10
Odc1	6.09620334946205e-14	0.455046978405612	0.447	0.236	8.17561831196356e-10
Lsp1	6.64195674853199e-14	-0.973843373128167	0.089	0.293	8.90752819545625e-10
Tubb2b	6.84962561731686e-14	0.38433662002222	0.471	0.255	9.18603291538364e-10
Cxcl14	7.23299908634618e-14	-1.69483230310146	0.093	0.301	9.70017507469886e-10
Ccng2	7.46703421038312e-14	0.358818307592682	0.381	0.186	1.00140395795448e-09
Glipr1	7.58015672067757e-14	0.30737192202969	0.296	0.128	1.01657481781007e-09
Col5a1	7.88329190964369e-14	-1.60895748506968	0.113	0.312	1.05722827800232e-09
Akap13	7.93903663346397e-14	-0.814667935800514	0.195	0.399	1.06470420291385e-09
Hprt	8.36681744987156e-14	0.43574055348213	0.549	0.323	1.12207388820227e-09
Msmo1	1.03328329176025e-13	0.389361544175918	0.339	0.155	1.38573622257968e-09
Plekhg3	1.06567153773243e-13	0.318701923418616	0.327	0.147	1.42917209925296e-09
Csf2rb	1.12754789414866e-13	-1.6178061574476	0.054	0.252	1.51215448084276e-09
Nans	1.14365388119088e-13	0.378255861468008	0.416	0.213	1.53375422006509e-09
Dhcr24	1.17237744439586e-13	0.361702968656471	0.268	0.109	1.57227539067929e-09
Htra3	1.23170980158445e-13	-0.777846801019276	0.054	0.262	1.6518460149049e-09
Rer1	1.33366273134015e-13	0.387372420698967	0.568	0.35	1.78857508900027e-09
Park7	1.40281772780866e-13	0.479281143947302	0.541	0.319	1.88131885476419e-09
Slc35e4	1.46832177104404e-13	0.358574130677266	0.467	0.254	1.96916632714716e-09
St13	1.5481888995576e-13	0.357517882373922	0.553	0.314	2.0762761331967e-09
Bcr	1.55327158049101e-13	0.327766199284076	0.405	0.208	2.08309251659649e-09
Clstn1	1.72884186823789e-13	0.486415036638891	0.502	0.286	2.31854982949384e-09
Atpif1	1.80391421855519e-13	0.373679239725331	0.63	0.408	2.41922935850437e-09
Tns4	1.92239392376679e-13	0.285095757312977	0.288	0.12	2.57812249116364e-09
Acsl4	2.05235699728353e-13	0.501275898433367	0.576	0.366	2.75241596905695e-09
Elp5	2.07287928976959e-13	0.29720675929873	0.374	0.179	2.77993841551e-09
Actb	2.33494526079453e-13	0.603190765513486	0.988	0.948	3.13139508925154e-09
Snrpd2	2.41282387588735e-13	0.345593753030441	0.428	0.223	3.23583809995252e-09
Tmtc3	2.43781597922967e-13	0.346509467872789	0.253	0.103	3.26935500974491e-09
Il1b	2.47227550516543e-13	-2.76740779874461	0.066	0.263	3.31556867997736e-09
Dsg2	2.5092815762634e-13	0.284270570314686	0.3	0.131	3.36519752192685e-09
Jagn1	2.63030517157147e-13	0.405760576924971	0.276	0.119	3.5275022655945e-09
Actn4	2.68166464274449e-13	0.338404969907457	0.809	0.611	3.59638045238463e-09
Mrpl53	2.72794544784604e-13	0.331707209643252	0.405	0.205	3.65844764010633e-09
Pla1a	2.88170552532479e-13	-0.982598133596859	0.062	0.257	3.86465528001308e-09
Lilrb4a	2.93667957859694e-13	-1.49261721241915	0.074	0.271	3.93838098285636e-09
Tomm40	3.00132930974026e-13	0.303467497344363	0.436	0.23	4.02508273729267e-09
Mgst3	3.39388501261985e-13	0.457822191412469	0.268	0.112	4.55153919042448e-09
Tgm2	3.83362511373961e-13	-1.14236461936892	0.163	0.358	5.14127464003619e-09
Ubxn1	4.07366896991976e-13	0.251414070496792	0.58	0.335	5.46319745555939e-09
Fam167a	4.18834587350926e-13	0.255368572760781	0.323	0.143	5.61699065096327e-09
Cyb5b	4.54507006984206e-13	0.251662661515819	0.331	0.153	6.09539347066519e-09
Taf10	4.89072675444625e-13	0.410068289592001	0.615	0.397	6.55895365038787e-09
Csnk1g2	5.23349659268908e-13	0.345765962662522	0.556	0.318	7.01864228045532e-09
Jag1	5.46174950350766e-13	0.365444416278631	0.49	0.264	7.32475225915412e-09
Snrpd3	5.69488176617684e-13	0.499027141137123	0.479	0.273	7.63740593661976e-09
Tmem120a	6.02895586590484e-13	0.352216331484794	0.381	0.187	8.08543271176498e-09
Axl	6.15586122012044e-13	0.350755617344577	0.661	0.417	8.25562548230352e-09
Apaf1	6.47905410680726e-13	0.309044457120545	0.335	0.156	8.68905946263922e-09
Gemin7	6.74027087655123e-13	0.300682549486889	0.292	0.129	9.03937727254285e-09
Serpinb5	6.85829018642014e-13	0.257754533033875	0.335	0.153	9.19765296900805e-09
Cebpb	6.8749350453451e-13	-0.57004848845043	0.677	0.783	9.21997538931231e-09
Serpina3n	6.95061934175179e-13	-1.33544361770464	0.062	0.259	9.32147559922333e-09
Cd82	7.77923654287675e-13	0.252860932510375	0.3	0.131	1.0432734127652e-08
Cyth2	7.83821381120964e-13	0.422756185351288	0.556	0.349	1.05118285422133e-08
Itpa	8.91993854709726e-13	0.259028893918057	0.304	0.138	1.19625295855121e-08
Hint1	9.33027766412937e-13	0.484244739335526	0.708	0.52	1.25128353753639e-08
Ola1	9.51747439415865e-13	0.328019855300528	0.323	0.148	1.27638849100062e-08
Hk1	1.16494118148938e-12	0.373822309038105	0.428	0.225	1.56230261849541e-08
Creg1	1.22933376641977e-12	-0.654903087415543	0.07	0.266	1.64865951414556e-08
Stard10	1.30672185883634e-12	0.284646395911343	0.327	0.151	1.75244468488542e-08
Higd2a	1.55616783042189e-12	0.346566005676613	0.588	0.357	2.0869766773788e-08
Hypk	1.67533739585169e-12	0.333245767925954	0.451	0.245	2.2467949815767e-08
Map2k2	1.71234981703511e-12	0.33107107459442	0.63	0.405	2.29643233962579e-08
Cdk4	1.76806874954654e-12	0.501625597190009	0.545	0.337	2.37115700001686e-08
Glrx5	1.76881796418202e-12	0.367052341236325	0.564	0.344	2.37216177176451e-08
Swi5	1.77983746510421e-12	0.363391238261434	0.533	0.329	2.38694002445125e-08
Gfpt2	1.81568092584012e-12	-0.941061568498477	0.07	0.263	2.43500968964419e-08
Tpi1	1.87003015647838e-12	0.426372647581421	0.63	0.418	2.50789744285315e-08
Rars	1.87096551282901e-12	0.252037789716135	0.381	0.189	2.50915184925499e-08
Uqcrc1	1.96850412293212e-12	0.297737620005146	0.584	0.353	2.63996087926426e-08
Sin3b	2.13635765706894e-12	0.316886169250122	0.591	0.374	2.86506925389515e-08
Crispld2	2.16325161099224e-12	-0.962089123248933	0.171	0.372	2.90113673550169e-08
Rps2	2.20940569680975e-12	0.399644888411394	0.914	0.816	2.96303397999155e-08
Mea1	2.40199107324932e-12	0.311258776480489	0.327	0.152	3.22131022833466e-08
Las1l	2.61408520579714e-12	0.371543325721183	0.412	0.215	3.50574966949455e-08
Ctsc	2.66341116584788e-12	-0.896592044337678	0.261	0.448	3.57190071451859e-08
Cct7	3.03463284127085e-12	0.314350017906518	0.65	0.427	4.06974610342834e-08
Mrpl20	3.15250765832128e-12	0.391192084620085	0.479	0.272	4.22782802057467e-08
Gnai2	3.56215412814577e-12	0.264256667455368	0.887	0.772	4.77720490125629e-08
Zfp36	3.60939231755693e-12	-0.84763431261578	0.482	0.632	4.84055603707559e-08
Tnfrsf1b	4.15859335294714e-12	-1.05433894616893	0.113	0.294	5.57708954563741e-08
Arhgef5	4.23227835460193e-12	0.372270486880883	0.377	0.194	5.67590850135665e-08
Usp22	4.28133068902815e-12	0.282885572488501	0.377	0.193	5.74169258705565e-08
Cdkn1a	4.38628691153057e-12	0.381809083696668	0.782	0.634	5.88244937705365e-08
Mrps6	4.42204175420903e-12	0.318243447180921	0.471	0.272	5.93040019656973e-08
Brpf1	4.92213524027818e-12	0.328647198943375	0.381	0.193	6.60107557073706e-08
Mllt4	5.24807931397996e-12	0.306801373114317	0.397	0.206	7.03819916797853e-08
Il11	5.34223158283643e-12	0.577504082032814	0.331	0.165	7.16446677574194e-08
Aprt	5.47803474905355e-12	0.545027418613139	0.623	0.439	7.34659240195572e-08
Mvp	5.55215269731795e-12	0.258600559326465	0.494	0.276	7.4459919823731e-08
X2700060E02Rik	5.84912736047902e-12	0.312543352246912	0.451	0.251	7.84426470313841e-08
Hspa5	5.86538131488986e-12	-0.460864010335083	0.786	0.813	7.86606288139879e-08
Eef2	6.22682447846075e-12	0.352606040456595	0.949	0.875	8.35079430806371e-08
Tsg101	6.38556972286301e-12	0.3235648282314	0.381	0.204	8.56368755533158e-08
X2810025M15Rik	6.66191410233474e-12	0.384727725791691	0.288	0.129	8.93429300264113e-08
Txn2	7.28489546589343e-12	0.398470939753083	0.463	0.274	9.76977330930968e-08
Agpat2	8.31507423002016e-12	0.290286955753998	0.272	0.122	1.115134604988e-07
Slc3a2	1.04618592114244e-11	-0.584123190316102	0.518	0.637	1.40303993884412e-07
Picalm	1.05119885254773e-11	-0.703328243231498	0.467	0.585	1.40976278115176e-07
Vcan	1.08235686824376e-11	0.570888177228212	0.444	0.267	1.4515487960017e-07
Col5a2	1.19914293783545e-11	-1.8268848379682	0.175	0.342	1.60817059393112e-07
Banf1	1.22755893723318e-11	0.383650748088326	0.619	0.421	1.64627929072342e-07
Nudc	1.23612488092699e-11	0.254299017159269	0.272	0.121	1.65776707781119e-07
Uqcr11	1.28160105127937e-11	0.330288504849031	0.611	0.389	1.71875516987077e-07
Nubp1	1.32604529711182e-11	0.329551561128577	0.3	0.141	1.77835934795666e-07
Tmem134	1.36419662708833e-11	0.276001430054253	0.51	0.3	1.82952409658815e-07
Tomm22	1.37315181590067e-11	0.262496038630423	0.385	0.202	1.84153390030439e-07
Rnasek	1.41358892322641e-11	0.349649536673137	0.735	0.538	1.89576410493893e-07
Pno1	1.48854437111307e-11	0.290827373791114	0.37	0.194	1.99628685609973e-07
Scamp4	1.56697377011179e-11	0.332998114476718	0.397	0.214	2.10146852309693e-07
Polr2e	1.57577997703475e-11	0.332235416139016	0.444	0.246	2.11327852720131e-07
Eif6	1.59254667742941e-11	0.495846366944728	0.673	0.497	2.13576434910059e-07
Slc48a1	1.66034420124482e-11	0.37842653170766	0.331	0.167	2.22668760828943e-07
Dda1	1.70574473722558e-11	0.290779266521377	0.521	0.312	2.28757426709323e-07
Dag1	1.8010993123178e-11	0.463512966122204	0.51	0.308	2.4154542877494e-07
Brk1	1.87859514382614e-11	0.692491137762843	0.642	0.454	2.51938394738523e-07
Slc4a2	2.24037964070523e-11	0.28323091572641	0.37	0.191	3.00457313614979e-07
Sulf2	2.3224295814641e-11	0.302539553436898	0.455	0.256	3.11461031170151e-07
Psmc3	2.55863786044388e-11	0.390219877516252	0.545	0.348	3.43138923464129e-07
a	2.5853357021456e-11	0.442165330561077	0.292	0.136	3.46719371014747e-07
Leprotl1	2.59911777303781e-11	0.284150661454239	0.514	0.301	3.485676845421e-07
Ptms	2.64641004198931e-11	0.286238682340568	0.759	0.572	3.54910050731187e-07
H2.Aa	2.67885258987244e-11	-2.21632299536513	0.082	0.256	3.59260920827792e-07
Edf1	2.71759515842152e-11	0.492844527031044	0.638	0.46	3.6445668669591e-07
Polr2j	2.97655745412765e-11	0.270763850474719	0.331	0.165	3.99186120173059e-07
Bcap31	3.20663634846813e-11	0.361751781970504	0.553	0.359	4.30042000693061e-07
Ndufb9	3.24191389029395e-11	0.366946721102102	0.58	0.38	4.34773071827321e-07
Stat3	3.26512167554145e-11	-0.660023137670603	0.529	0.651	4.37885467906864e-07
Casp3	3.3367668562056e-11	0.304516392775449	0.42	0.231	4.47493803085733e-07
Myl6	3.37079369278003e-11	0.359175081299062	0.763	0.575	4.5205714213873e-07
Nomo1	3.43452323042061e-11	0.3326644799329	0.377	0.199	4.60603910431707e-07
Psmd4	3.76965881775127e-11	0.348097655236732	0.556	0.346	5.05548944048623e-07
Trappc6a	4.21418027603287e-11	0.319963944097456	0.335	0.17	5.65163716818769e-07
Tmcc3	4.59866303632611e-11	0.298800012145266	0.354	0.183	6.16726699801695e-07
Cnn3	4.97052752139896e-11	0.30443266707022	0.677	0.443	6.66597445894814e-07
Dctn3	5.06177042438181e-11	0.270948357444464	0.455	0.254	6.78834031613845e-07
Tubb5	5.53112177197531e-11	0.321283077555186	0.732	0.533	7.41778740839608e-07
Cox7b	5.54183678377833e-11	0.41802463104855	0.65	0.442	7.43215731072512e-07
Ywhaq	5.69590862539325e-11	0.445589767651742	0.502	0.308	7.63878305751489e-07
Ran	5.82246818922365e-11	0.271642343905073	0.65	0.437	7.80851208856784e-07
Rps29	7.01208156974524e-11	-0.359756725637588	0.809	0.813	9.40390259318535e-07
Timm17a	7.61544138718402e-11	0.336882103337854	0.459	0.266	1.02130684443525e-06
Tkt	7.85187919479494e-11	0.317289942567965	0.475	0.282	1.05301551881395e-06
Kars	8.05942005367504e-11	0.301313355775477	0.451	0.265	1.08084882339836e-06
Ppia	8.48261746629396e-11	0.472965348007128	0.654	0.471	1.13760382840468e-06
Fbn1	8.57635812442187e-11	-1.27847363781895	0.152	0.315	1.15017538806622e-06
Ppp3ca	8.74314882163388e-11	0.319667184069876	0.529	0.338	1.17254368846932e-06
Mrpl14	9.13084888039287e-11	0.310397248941443	0.409	0.229	1.22453814334949e-06
Cap1	9.85773926596871e-11	0.277574294795072	0.65	0.461	1.32202141295906e-06
Ccl2	1.00119487993559e-10	-1.79157831391084	0.117	0.291	1.34270245348162e-06
Zfp593	1.1085629825524e-10	0.311425881568768	0.311	0.154	1.48669381590102e-06
Atp6v0e	1.11774468503614e-10	0.307370822980626	0.751	0.557	1.49900739710196e-06
Mcl1	1.14787044217939e-10	-0.632164874433736	0.623	0.712	1.53940905000678e-06
Psme2	1.16148829118021e-10	0.360956181316608	0.51	0.323	1.55767194730177e-06
Chmp5	1.16476955313125e-10	0.299224109540972	0.416	0.23	1.56207244770432e-06
Smad3	1.16731845559391e-10	0.264260112102801	0.354	0.183	1.565490780797e-06
Cox5a	1.16869503040848e-10	0.371156386904913	0.685	0.492	1.56733690528081e-06
Ilk	1.23544133388327e-10	0.271943240441591	0.56	0.345	1.65685037287085e-06
Ivns1abp	1.3466383996001e-10	0.343792917484014	0.595	0.398	1.8059767577037e-06
Aurkaip1	1.37487719737223e-10	0.29508220950065	0.315	0.155	1.8438478093959e-06
Npdc1	1.63668252380128e-10	0.347143128796514	0.498	0.299	2.19495493266989e-06
Pdlim1	1.67412565080945e-10	0.277440941340872	0.494	0.303	2.24516991030056e-06
Ifi30	1.80675903955137e-10	-0.925903399517858	0.183	0.351	2.42304454794234e-06
Eif2ak3	1.98322406757695e-10	0.287416854887091	0.323	0.167	2.65970179702744e-06
Stam	2.14378708202168e-10	0.286973582088076	0.307	0.153	2.87503285569927e-06
Tmem160	2.41343853406797e-10	0.278507000729075	0.405	0.23	3.23666241803855e-06
Nedd8	2.53416173274435e-10	0.276404770858501	0.669	0.471	3.39856429978345e-06
Enc1	2.67372888595057e-10	0.329329390780329	0.261	0.119	3.58573780894831e-06
Lbp	3.10600534716787e-10	-0.805808121229589	0.086	0.259	4.16546377108682e-06
Zfhx3	3.11322583324394e-10	0.266699942189127	0.315	0.16	4.17514716496345e-06
Lrig1	3.20076535272223e-10	0.29161401461933	0.35	0.186	4.29254641453578e-06
Fam188a	3.25912107371327e-10	0.265167376873272	0.35	0.187	4.37080727195687e-06
Ube2r2	3.42266529379522e-10	0.305075095497569	0.588	0.396	4.59013642550877e-06
Plcb3	3.49977355745e-10	0.251076812687084	0.319	0.163	4.6935463178962e-06
Nr4a3	3.67359472454143e-10	-0.917219798444095	0.086	0.252	4.92665788508251e-06
Cct2	3.68910922893065e-10	0.398078810472523	0.665	0.497	4.9474643869189e-06
Ypel5	3.74328545519249e-10	0.343323584623943	0.498	0.317	5.02012012395865e-06
Rexo2	4.37782360323206e-10	0.28438724478313	0.436	0.254	5.87109923429452e-06
Txnl1	4.4476171385717e-10	0.276574777979137	0.556	0.36	5.9646993445385e-06
BC002163	4.52797013635562e-10	0.379017467638373	0.253	0.118	6.07246074986653e-06
Pxn	4.57500500362324e-10	0.273744643644751	0.576	0.389	6.13553921035913e-06
Pomp	4.84992749296143e-10	0.389599097962755	0.681	0.476	6.50423776081058e-06
Kras	4.93826925858368e-10	0.27059920569323	0.502	0.309	6.62271290268658e-06
Gpx4	5.87936402442991e-10	0.296473660253088	0.409	0.237	7.88481509316296e-06
Rbms2	6.10019780305842e-10	0.391821826870006	0.377	0.207	8.18097527368164e-06
Crlf1	6.1804637473155e-10	0.363858279196979	0.3	0.15	8.28861993152482e-06
Bsg	6.50083337304389e-10	0.291190993441033	0.833	0.666	8.71826763658916e-06
