p_val	avg_logFC	pct.1	pct.2	p_val_adj
Rps11	5.3731894273831e-60	-1.29880425531182	0.172	0.833	7.20598434106348e-56
Tpt1	5.42968012388e-59	-1.05540143789765	0.439	0.945	7.28174401413547e-55
Rpl14	5.49712705784493e-59	-1.19285349250541	0.163	0.833	7.37219709727583e-55
Rps29	1.21381019748724e-58	-1.06333969675366	0.186	0.86	1.62784085585014e-54
Rpl11	3.439018912947e-58	-1.19152071195346	0.217	0.882	4.61206826415322e-54
Eef1b2	2.52316689755154e-57	-1.25613043823915	0.213	0.844	3.38381912630637e-53
Hsp90ab1	9.56821929868881e-57	-1.04122375343808	0.357	0.933	1.28319389014716e-52
Rps23	1.12726061011184e-56	-1.2215318876117	0.163	0.805	1.51176920422099e-52
Rps3a1	4.43861678093624e-56	-1.1136018187685	0.181	0.841	5.95262896491359e-52
Rpl18	5.61278652897994e-56	-1.08826547199847	0.186	0.844	7.527308014015e-52
Rpl22	7.71478507600507e-56	-1.24692979822208	0.104	0.751	1.03462982654304e-51
Rpl36a	1.34939238048115e-55	-1.44525947502562	0.05	0.652	1.80967012146327e-51
Ppib	1.49514923482809e-55	-1.25033708568757	0.136	0.773	2.00514463882796e-51
Rpl8	1.53881247227689e-55	-1.0433850354308	0.308	0.915	2.06370140657053e-51
Rpl23a	4.51598178602079e-55	-1.04404141092374	0.199	0.871	6.05638317323248e-51
Rps2	9.31542228583353e-55	-1.04276277860227	0.24	0.868	1.24929128275313e-50
Rps15a	3.55854104524801e-54	-1.00177402734258	0.14	0.794	4.7723593957821e-50
Rps7	3.63065995421122e-54	-1.08943819052575	0.118	0.768	4.86907806459267e-50
Rpl37a	5.68122525799505e-54	-0.938607143049385	0.118	0.758	7.61909119349716e-50
Rpl3	4.14976786590963e-53	-1.18557181197272	0.163	0.79	5.56525368497141e-49
Rpl37	4.24914039042825e-53	-1.04161683002339	0.222	0.857	5.69852217760333e-49
Rpl36	4.04385491305552e-52	-0.987951777488226	0.19	0.838	5.42321382389875e-48
Eif3f	5.42657613592245e-52	-1.25893959150942	0.09	0.698	7.27758125588559e-48
Nme2	6.44843152753438e-52	-1.32395885923446	0.095	0.699	8.64799152157636e-48
Rpl5	7.79843850286393e-52	-1.17936261145892	0.1	0.707	1.04584858761908e-47
Rpl10	2.30082707976085e-51	-1.20347301670662	0.131	0.748	3.08563919666728e-47
Rps6	4.59827828026701e-51	-1.31113501847058	0.054	0.651	6.16675100166609e-47
Rps13	7.51286484060999e-51	-0.987075528917907	0.19	0.827	1.00755030377421e-46
Ly6e	5.80852212851831e-50	-1.29417885800609	0.267	0.836	7.7898090265559e-46
Eef2	1.04603308154745e-49	-0.954293626883961	0.344	0.921	1.40283496566329e-45
Rpl17	2.4204960978121e-49	-0.898768795347104	0.217	0.862	3.2461273167758e-45
Lilrb4a	3.32622248160814e-49	2.1120524310935	0.579	0.231	4.46079697008468e-45
Rps17	7.69013492063348e-49	-0.934218401587218	0.222	0.842	1.03132399420616e-44
Rpl6	1.33813710116164e-48	-1.12182075493022	0.145	0.744	1.79457566636788e-44
Itm2b	4.67043451793273e-48	-0.995232905948419	0.24	0.868	6.26351973199958e-44
Rpl39	1.09605911099887e-47	-0.889326649562868	0.072	0.66	1.46992487376059e-43
Akr1a1	1.50801314224891e-47	-1.09928352266727	0.113	0.708	2.02239642507001e-43
Naca	2.54181213143834e-47	-1.06948891819699	0.104	0.705	3.40882424947196e-43
Rps25	1.66030266013449e-46	-0.957854773407682	0.131	0.735	2.22663189750636e-42
Rpl27a	5.52045571735196e-46	-0.972452991431969	0.095	0.676	7.40348316254072e-42
Cox4i1	7.68987247102845e-46	-0.832014511653682	0.195	0.809	1.03128879708963e-41
Tagln2	1.45090922042374e-45	-1.02776881403677	0.244	0.83	1.94581435551028e-41
S100a10	5.60563468881042e-45	-1.20985185932919	0.199	0.756	7.51771668116365e-41
Mt1	8.69842208688905e-45	-1.20887024981761	0.204	0.763	1.16654538607269e-40
Lilr4b	1.45155206726996e-44	1.9677550188364	0.557	0.215	1.94667647741574e-40
Srgn	4.27614424977601e-44	2.63412535518929	0.643	0.347	5.73473705337461e-40
Crip1	6.35426073648064e-44	-1.41049450011174	0.172	0.714	8.52169907369418e-40
Anxa5	6.67983688854495e-44	-0.943758114579156	0.231	0.791	8.95832925122763e-40
Rps28	3.29059156374394e-43	-0.933573115185581	0.063	0.607	4.413012346137e-39
Lgals1	1.03940206695812e-42	-1.56736644725938	0.204	0.718	1.39394211199753e-38
Rpl24	1.72768721355144e-42	-0.923910205985469	0.072	0.616	2.31700132209383e-38
Cd81	1.79097592255751e-42	-1.08139813102057	0.176	0.731	2.40187780974188e-38
Npc2	2.8248801782432e-42	-1.03934608561012	0.181	0.75	3.78844680704196e-38
Npm1	3.40831115591107e-42	-0.916028523199415	0.131	0.708	4.57088609119233e-38
Cox6a1	6.60387410362597e-42	-0.879886811967024	0.181	0.748	8.85645556037279e-38
Cxcl2	3.63107931710319e-41	2.72012045225762	0.787	0.585	4.86964047216709e-37
Tmsb10	8.07432599760416e-41	-1.13124822607554	0.086	0.619	1.08284785953869e-36
Atp5b	1.33760465286202e-40	-0.876410269686748	0.213	0.771	1.79386159995326e-36
Nfkbia	2.27442067515198e-40	1.62624789286488	0.869	0.814	3.05022556744632e-36
Sep15	5.81992701852428e-40	-0.836457519739571	0.127	0.673	7.80510412454291e-36
Plek	1.85019795471315e-39	1.84791566731666	0.511	0.198	2.4813004770658e-35
Atp5g3	2.13431411223191e-39	-0.926536151032864	0.127	0.656	2.86232865591421e-35
Rpl27	2.16119616111167e-39	-0.994027379192044	0.09	0.612	2.89838017166686e-35
Trem1	2.34229195939902e-39	2.15963539875954	0.29	0.062	3.14124774675002e-35
Calr	3.23866445764278e-39	-0.764921811262798	0.253	0.835	4.34337290414474e-35
Rps27l	5.15964813801808e-39	-0.875263801567523	0.09	0.616	6.91960411789605e-35
G0s2	7.46107296212774e-39	2.32256755872868	0.276	0.056	1.00060449495095e-34
Il1r2	1.5223069433652e-38	2.1722472390372	0.398	0.12	2.04156584174706e-34
Il1rn	1.40534804875293e-37	2.09949805581391	0.566	0.261	1.88471226818255e-33
Laptm4a	1.79319238437091e-37	-0.914101924605625	0.204	0.725	2.40485030667983e-33
Eif3h	2.9157320022693e-37	-0.871062538077144	0.086	0.597	3.91028818824336e-33
Cd14	5.68923210574784e-37	2.10186358159707	0.629	0.357	7.62982917701843e-33
Ppp1ca	5.81801423727671e-37	-0.658123481121363	0.122	0.653	7.80253889361179e-33
Rpl14.ps1	5.9899262213445e-37	-0.993663420376814	0.086	0.595	8.0330900554451e-33
Tnfrsf12a	7.43770791705947e-37	-1.08944376637742	0.19	0.692	9.97471008756846e-33
Prdx1	2.52544335705848e-36	-0.668531244685184	0.195	0.739	3.38687208615113e-32
Atp5d	3.50629535652653e-36	-0.862813554891285	0.172	0.681	4.70229270263773e-32
Arf4	3.75981865279076e-36	-0.771795214768668	0.19	0.731	5.04229279525768e-32
Psmb1	5.44040791568205e-36	-0.927234313325733	0.1	0.601	7.2961310557212e-32
Chchd2	5.81453643071204e-36	-0.68387672317397	0.217	0.761	7.79787480722792e-32
Ssr4	5.88792621531583e-36	-0.72730683560207	0.109	0.618	7.89629784736006e-32
Rpl35	7.14963447306247e-36	-1.05697910722589	0.032	0.498	9.58837479182408e-32
Hnrnpab	3.31847425639899e-35	-0.665593009251479	0.226	0.774	4.45040582525669e-31
Ybx1	7.40809038156858e-35	-0.811392552143426	0.172	0.701	9.93499001072162e-31
Fcer1g	8.30781095974962e-35	2.06791337489135	0.475	0.188	1.11416052781202e-30
Gpx1	1.27542043016712e-34	-0.668767812380263	0.231	0.771	1.71046633889712e-30
Sec61b	1.44375695239673e-34	-0.925178024451297	0.077	0.551	1.93622244885925e-30
Emp1	1.52127431261133e-34	-0.891301163543376	0.299	0.784	2.04018098064306e-30
Mt2	2.30614012110778e-34	-1.52240408314304	0.109	0.578	3.09276451641765e-30
Mfge8	2.65585494246008e-34	-1.22656774928197	0.176	0.655	3.56176706333321e-30
Tmed9	3.07005056465526e-34	-0.767473714199653	0.118	0.615	4.11724481225917e-30
Rpl37rt	4.16959952020452e-34	-0.724417315392319	0.136	0.656	5.59184991654629e-30
Uqcrh	6.72952270021619e-34	-0.629532179724976	0.113	0.622	9.02496289325993e-30
Il1a	1.09012645365868e-33	2.49895427314994	0.376	0.12	1.46196858700165e-29
Tmem176b	1.45030225760192e-33	-0.935954622965239	0.1	0.572	1.94500035766994e-29
Pmepa1	3.81449521413169e-33	-0.680844248800697	0.312	0.831	5.11561953167201e-29
Cox8a	3.96732385684294e-33	-0.5136880721357	0.149	0.669	5.32057802441206e-29
Eef1g	1.02848964442417e-32	-0.82828374303936	0.104	0.591	1.37930746213725e-28
Rpl38	1.23306088246306e-32	-0.4030669199715	0.118	0.624	1.65365794947121e-28
Rpl22l1	1.26364893070563e-32	-0.850140857431228	0.068	0.533	1.69467958096932e-28
Rpl10a	1.27249885557944e-32	-0.569415794255099	0.1	0.571	1.70654821521759e-28
Ndufa6	1.40628020163799e-32	-0.950027956334337	0.036	0.472	1.88596237841671e-28
Hint1	1.55080679866816e-32	-0.867885115643996	0.1	0.568	2.07978699769387e-28
Cox6b1	2.68483856892745e-32	-0.698768367532185	0.118	0.602	3.6006370047886e-28
Capns1	4.44643693999108e-32	-0.470677948376504	0.217	0.746	5.96311658022204e-28
Dad1	4.58945108515187e-32	-0.649166794125535	0.113	0.6	6.15491285029717e-28
Rbp1	5.37350226790155e-32	-1.32947595015395	0.113	0.557	7.20640389148277e-28
Rab1	6.54787936144682e-32	-0.667446526141907	0.158	0.661	8.78136101163633e-28
Ctsl	6.72470508215135e-32	-0.827271182323982	0.181	0.681	9.01850198567318e-28
Fkbp1a	7.40924943714404e-32	-0.826054554930894	0.095	0.562	9.93654442015387e-28
Rpl15	9.56701559362407e-32	-0.880296248002522	0.059	0.508	1.28303246126092e-27
Atp5a1	1.06685915810529e-31	-0.635493187326765	0.149	0.658	1.43076481693501e-27
Cox7b	1.44027599388014e-31	-0.901243987692087	0.05	0.49	1.93155413539266e-27
Myl6	1.78833190124836e-31	-0.716922872965893	0.145	0.624	2.39833191276418e-27
Cfl1	2.02945134503641e-31	-0.50695550535313	0.226	0.78	2.72169719882832e-27
Hmgn1	2.46277515144107e-31	-0.860937268390773	0.068	0.522	3.30282775559761e-27
Pabpc1	3.91133142096722e-31	-0.627505213980703	0.339	0.867	5.24548656865913e-27
Cox7c	5.1688161996566e-31	-0.968870487074637	0.059	0.484	6.93189940535947e-27
Pfdn5	6.97518589194716e-31	-0.566072045480819	0.136	0.623	9.35442179969033e-27
Fau	8.4059109937286e-31	-0.563526694299673	0.407	0.91	1.12731672336894e-26
Ddost	8.62857751962004e-31	-0.883719249269346	0.05	0.476	1.15717853115624e-26
Eef1d	9.41069691087903e-31	-0.87946069520332	0.068	0.508	1.26206856271799e-26
Pdia6	1.33892636907482e-30	-0.713305247407493	0.145	0.63	1.79563415356625e-26
Cox6c	1.42737638858053e-30	-0.831633254430961	0.09	0.538	1.91425447472535e-26
Hnrnpa0	1.68775859909313e-30	-0.704129439447583	0.09	0.54	2.2634530572438e-26
Atox1	1.85807333442786e-30	-0.563296440022165	0.145	0.628	2.4918621488012e-26
Sod1	2.30921881590923e-30	-0.803714420188582	0.113	0.572	3.09689335401587e-26
Atp5e	2.43639033826648e-30	-0.464545701402829	0.163	0.67	3.26744308264918e-26
Serbp1	3.74096157387359e-30	-0.602790837667835	0.136	0.612	5.01700356672187e-26
Clic1	5.48667670370782e-30	-0.578433447221397	0.136	0.613	7.35818212734255e-26
Lmna	7.29461772097846e-30	-0.598349450426501	0.339	0.848	9.78281182560422e-26
Cxcl3	1.06012933433497e-29	2.45433151340819	0.43	0.171	1.42173945027663e-25
Mir703	1.15865796702092e-29	-0.712272521514503	0.054	0.48	1.55387619957176e-25
Rpn2	1.48116372651643e-29	-0.747663583056966	0.1	0.549	1.98638867363118e-25
Myl12a	1.89227360775973e-29	-0.653668298612951	0.353	0.849	2.53772813536657e-25
Lamp1	2.74737572818185e-29	-0.645542768868992	0.231	0.717	3.68450558906469e-25
Itm2c	3.3572758640837e-29	-0.627303161960392	0.158	0.62	4.50244266132265e-25
Ssr2	3.5440472756077e-29	-0.762823515784164	0.113	0.556	4.75292180131749e-25
Tubb5	4.43433046593168e-29	-0.6861843949814	0.118	0.582	5.94688058786098e-25
Nme1	5.23690189886295e-29	-0.903866758538358	0.068	0.489	7.0232091365651e-25
Ptms	5.38547632831072e-29	-0.631383929269976	0.149	0.62	7.2224623038975e-25
Arhgdia	7.13440771719928e-29	-0.420386221961071	0.208	0.723	9.56795418953596e-25
Nedd8	1.72171800487191e-28	-0.685933380563716	0.086	0.518	2.30899601633372e-24
App	2.38234506253616e-28	-0.539499440381849	0.208	0.694	3.19496296336724e-24
Serpinh1	2.41848229584365e-28	-1.22649613418107	0.127	0.547	3.24342660695592e-24
Tmed3	3.16110960620392e-28	-0.979462291456441	0.036	0.431	4.23936409288008e-24
Clta	3.3239836083365e-28	-0.449138639359552	0.181	0.67	4.45779441714008e-24
Cnbp	3.62592272303343e-28	-0.558960794673426	0.208	0.696	4.86272496386013e-24
Prkar1a	3.95599065165563e-28	-0.476355608397001	0.199	0.685	5.30537906293537e-24
Ppp2ca	5.18402899568493e-28	-0.530660209458945	0.172	0.657	6.95230128611306e-24
Slc25a5	9.03650556730217e-28	-0.470137794776911	0.14	0.603	1.21188576163089e-23
Mtch1	1.02905005592221e-27	-0.815777676897363	0.086	0.504	1.38005902999727e-23
Ifitm3	1.3228986469308e-27	-0.733405226999434	0.181	0.633	1.77413937539889e-23
Hspa8	1.37128272849983e-27	-0.695679785083312	0.086	0.513	1.83902726719113e-23
Hspe1	1.60988405514287e-27	-0.828855066875876	0.086	0.501	2.1590155063521e-23
Sdc4	1.65686563144335e-27	-0.739868146282183	0.163	0.603	2.22202249832868e-23
Uqcr11	1.68144113016366e-27	-0.825417949555665	0.045	0.434	2.25498069966248e-23
Ncl	1.89757997359178e-27	-0.614324625043838	0.127	0.575	2.54484450258393e-23
Cox5a	2.13783592254629e-27	-0.570827683605405	0.109	0.538	2.86705175572683e-23
Serp1	2.24286800579686e-27	-0.532504615892473	0.181	0.65	3.00791028257417e-23
Edf1	2.73594593440855e-27	-0.690496046944279	0.081	0.505	3.66917709263531e-23
Pomp	3.1816054801434e-27	-0.398115921674527	0.09	0.522	4.26685110942031e-23
Slc25a4	3.24885339704104e-27	-0.735484181307657	0.059	0.456	4.35703729077174e-23
Vim	3.42216395194086e-27	-0.869596739908645	0.339	0.75	4.58946407594788e-23
Fis1	4.17943634088457e-27	-0.489804635995287	0.063	0.476	5.6050420767603e-23
Ppia	5.22465914285234e-27	-0.812991450645691	0.095	0.515	7.00679037647927e-23
S100a6	6.32910741517001e-27	-1.01023080471018	0.385	0.787	8.48796595448451e-23
Banf1	8.72548107127359e-27	-0.796631109790126	0.063	0.465	1.1701742664685e-22
Tmem59	9.12198201336834e-27	-0.62876847158819	0.136	0.581	1.22334900781283e-22
Rnasek	1.02849833483381e-26	-0.457742904427646	0.136	0.585	1.37931911684563e-22
Atp5j	1.60116704713585e-26	-0.685655694297197	0.068	0.471	2.14732512691388e-22
Sh3bgrl3	1.84455866397809e-26	-0.530539676078264	0.127	0.559	2.47373762426102e-22
Igfbp7	2.08488801073709e-26	-1.47561415343459	0.158	0.556	2.79604331119951e-22
Kdelr2	2.40174607242279e-26	-0.720314457958473	0.086	0.491	3.2209816577262e-22
Atp5h	2.83592925753404e-26	-0.781776313205834	0.095	0.501	3.8032647272789e-22
Tspan3	3.36279136757869e-26	-0.523339049901732	0.063	0.457	4.50983950305978e-22
Surf4	3.6995043632441e-26	-0.552468985429494	0.176	0.637	4.96140530154666e-22
Wbp5	4.20401271278455e-26	-0.590767007142163	0.118	0.547	5.63800144911537e-22
Tuba1a	4.53464392810378e-26	-0.864832671740624	0.109	0.516	6.08141097197998e-22
Rtn4	4.59510497453645e-26	-0.54040513612983	0.24	0.722	6.16249528135084e-22
Dap	4.61533088896087e-26	-0.610673191636647	0.081	0.486	6.18962025518542e-22
Cst3	6.0416613817109e-26	-1.02920218909236	0.299	0.777	8.10247207901249e-22
Txndc17	7.35394897413684e-26	-0.620074738616538	0.072	0.475	9.86238096921491e-22
Smdt1	7.37971006500261e-26	-0.654746520620754	0.059	0.439	9.896929168175e-22
Rhoc	7.45374312016027e-26	-0.691864778656863	0.104	0.52	9.99621489844694e-22
Eif4a1	1.17388925129138e-25	-0.462279744793902	0.176	0.653	1.57430287490687e-21
Canx	1.22031208840603e-25	-0.439371318652626	0.195	0.681	1.63656054176133e-21
Vasn	1.43298919303044e-25	-0.966227119747483	0.104	0.502	1.92178180677312e-21
Tmem50a	1.62827561149545e-25	-0.464468026184095	0.095	0.496	2.18368042257655e-21
Nucb1	1.74077587103514e-25	-0.621597287686955	0.118	0.527	2.33455452064522e-21
Dbi	1.79062233090184e-25	-0.798125593894411	0.077	0.471	2.40140360797245e-21
Pcbp2	2.29088876590333e-25	-0.474448555553639	0.208	0.688	3.07231092395296e-21
Hsp90b1	2.38261466070021e-25	-0.535323830186826	0.253	0.735	3.19532452146505e-21
Ifitm1	2.47068235369957e-25	2.15379185124575	0.271	0.079	3.31343210454649e-21
Minos1	2.60295304612261e-25	-0.440225995239163	0.109	0.525	3.49082033015503e-21
Bsg	3.16261819838395e-25	-0.344654305295687	0.231	0.713	4.24138726585272e-21
Vapa	3.94133205939701e-25	-0.370596060872794	0.104	0.515	5.28572042485733e-21
Srp14	4.18223397782626e-25	-0.382613873448803	0.081	0.486	5.6087939876628e-21
Atp5f1	4.32651160931099e-25	-0.313030754552406	0.127	0.564	5.80228471924696e-21
Maged1	5.02476993399977e-25	-0.629986877051164	0.113	0.524	6.7387189584871e-21
Drap1	5.10459134920223e-25	-0.653205575466797	0.072	0.467	6.84576745841512e-21
Ostc	5.48415262464965e-25	-0.720194149472086	0.059	0.441	7.35479708491764e-21
Rabac1	5.62700970759075e-25	-0.311405773983282	0.154	0.597	7.54638271884996e-21
Erp29	6.17293126548665e-25	-0.597113081905427	0.095	0.493	8.27851812014414e-21
Atp5j2	6.27971398736583e-25	-0.328389823110782	0.109	0.52	8.42172442845631e-21
Tspo	7.29486235785751e-25	-0.535658818848568	0.127	0.553	9.7831399081227e-21
Ywhae	7.44856289638301e-25	-0.416744431499911	0.244	0.73	9.98926770033926e-21
Shisa5	8.28136980776857e-25	-0.516946554268012	0.149	0.571	1.11061450491984e-20
Tubb6	1.12353929332336e-24	-0.535388095437498	0.131	0.559	1.50677854627595e-20
Pttg1ip	1.3533953850324e-24	-0.526795463389717	0.145	0.577	1.81503855086696e-20
Timm13	1.35760165134596e-24	-0.596767214034668	0.09	0.494	1.82067957462007e-20
Krtcap2	1.68052831641109e-24	-0.711535193162769	0.059	0.432	2.25375652513892e-20
Ptma	1.87822752992182e-24	-0.391749839099853	0.095	0.494	2.51889094037815e-20
Eif5a	1.90331735325047e-24	-0.344880339107603	0.24	0.737	2.55253890244421e-20
Gm6402	2.29373906556551e-24	-0.457072167876992	0.081	0.469	3.07613346082991e-20
Hsbp1	2.3830237380244e-24	-0.535110050532775	0.077	0.461	3.19587313506453e-20
Spcs1	3.03128688612286e-24	-0.671655349466456	0.059	0.428	4.06525884297936e-20
Map1lc3b	3.29117309396613e-24	-0.514987576526108	0.095	0.486	4.41379223631798e-20
Uqcr10	3.41701045321735e-24	-0.599220121708143	0.045	0.402	4.58255271880979e-20
Psmb4	4.24516953821075e-24	-0.570356847397096	0.122	0.533	5.69319686769444e-20
Tceb2	4.37777512201915e-24	-0.40482289904054	0.122	0.545	5.87103421613988e-20
Eif2s2	4.54909515239477e-24	-0.661773173877834	0.045	0.406	6.10079150887663e-20
Eif3k	4.62670392525586e-24	-0.623765235964078	0.072	0.443	6.20487263416064e-20
Atp5c1	7.59963926001938e-24	-0.656301163266856	0.072	0.448	1.0191876211612e-19
Ywhaz	7.78292638781429e-24	-0.366364748065696	0.195	0.653	1.04376825786977e-19
Cyb5r3	8.07981521249963e-24	-0.46310692236968	0.081	0.469	1.08358401814833e-19
Nenf	1.19136822177685e-23	-0.81222864427036	0.027	0.361	1.59774392222493e-19
Ppp1r14b	1.80586619400522e-23	-0.749931463282844	0.072	0.441	2.4218471527804e-19
Sub1	1.85895658638818e-23	-0.54839877071417	0.113	0.511	2.49304667800518e-19
Tapbp	1.86878197848363e-23	-0.470999332891377	0.14	0.551	2.50622351134439e-19
Ndufa13	1.93473745160795e-23	-0.563613587628989	0.081	0.456	2.59467639635143e-19
Atpif1	2.28598037955483e-23	-0.73773802983861	0.081	0.452	3.06572828702098e-19
Dynlrb1	2.89877776783766e-23	-0.45489757513426	0.068	0.439	3.88755086444708e-19
Ndufa7	3.03704751853503e-23	-0.468058410938569	0.077	0.451	4.07298442710732e-19
Snrpb	3.53809743403126e-23	-0.511105551776394	0.176	0.6	4.74494246877932e-19
Ergic3	3.8242198041347e-23	-0.664568821159905	0.068	0.432	5.12866117932505e-19
Atf4	4.42153434108403e-23	-0.33430710298142	0.281	0.757	5.92971970482779e-19
Hnrnpk	4.45480490033504e-23	-0.281870279417792	0.217	0.685	5.97433885183933e-19
Ap2s1	4.57660969334013e-23	-0.57910887078114	0.068	0.433	6.13769125973844e-19
Errfi1	4.60240540620886e-23	-0.475882098390931	0.145	0.547	6.17228589026671e-19
Dnaja2	5.19139047009371e-23	-0.540717529133902	0.109	0.498	6.96217375944267e-19
Sparc	5.19240883691522e-23	-1.49339721611879	0.24	0.585	6.963539491187e-19
X9530068E07Rik	6.2458753214248e-23	-0.491356778094154	0.109	0.493	8.3763433935628e-19
Eif3i	7.54878857772275e-23	-0.761623126991907	0.068	0.426	1.0123680361584e-18
Sar1a	8.30814745457391e-23	-0.306857595370306	0.127	0.529	1.11420565513291e-18
Ybx3	8.81716741247131e-23	-0.601334419021509	0.136	0.536	1.18247032168653e-18
Serpine2	9.37300146008533e-23	-1.41702061961474	0.09	0.445	1.25701322581204e-18
Rnh1	1.01996971123375e-22	-0.359972885388688	0.176	0.594	1.36788137973558e-18
Ran	1.0247475679916e-22	-0.489003236463526	0.1	0.481	1.37428896343354e-18
Dynll1	1.0817616189824e-22	-0.467203390249318	0.163	0.594	1.4507505072173e-18
Manf	1.10147979505475e-22	-0.323286619431697	0.154	0.571	1.47719455314792e-18
Grn	1.1149823890406e-22	-0.549457723066009	0.195	0.617	1.49530288194235e-18
Psmd8	1.1530246842872e-22	-0.432058171085794	0.109	0.498	1.54632140409756e-18
Tpm1	1.21354095503123e-22	-0.53503712883761	0.172	0.586	1.62747977479238e-18
Ndufa4	1.27168668256878e-22	-0.526091822181499	0.077	0.443	1.70545900999299e-18
Ctsc	1.3077099729088e-22	-0.752362420166485	0.09	0.458	1.75376984466799e-18
Tram1	1.77444727680958e-22	-0.663419817756851	0.072	0.422	2.37971124292933e-18
